chr	start	end	name	mutation_count
chr2	1789699	1790041	chr2.1789699.1790041	2
chr2	1886450	1886853	chr2.1886450.1886853	3
chr2	2831760	2832122	chr2.2831760.2832122	4
chr2	3169141	3169503	chr2.3169141.3169503	2
chr2	3400003	3400357	chr2.3400003.3400357	1
chr2	3563606	3563998	chr2.3563606.3563998	1
chr2	3805103	3805559	chr2.3805103.3805559	1
chr2	4763193	4763493	chr2.4763193.4763493	4
chr2	5250600	5250999	chr2.5250600.5250999	4
chr2	5365947	5366374	chr2.5365947.5366374	5
chr2	5803506	5804126	chr2.5803506.5804126	6
chr2	6186811	6187343	chr2.6186811.6187343	4
chr2	6791690	6792034	chr2.6791690.6792034	1
chr2	6877544	6878187	chr2.6877544.6878187	4
chr2	6897207	6897523	chr2.6897207.6897523	2
chr2	7029730	7030083	chr2.7029730.7030083	3
chr2	7044307	7044740	chr2.7044307.7044740	2
chr2	7190625	7190990	chr2.7190625.7190990	1
chr2	7356823	7357490	chr2.7356823.7357490	2
chr2	7430903	7431857	chr2.7430903.7431857	2
chr2	7692626	7693181	chr2.7692626.7693181	3
chr2	7703059	7703475	chr2.7703059.7703475	1
chr2	7749124	7749500	chr2.7749124.7749500	3
chr2	7845287	7845810	chr2.7845287.7845810	5
chr2	8030810	8031465	chr2.8030810.8031465	1
chr2	8285007	8285411	chr2.8285007.8285411	5
chr2	8413865	8414230	chr2.8413865.8414230	3
chr2	8447701	8448094	chr2.8447701.8448094	3
chr2	8642405	8643108	chr2.8642405.8643108	4
chr2	8840491	8841022	chr2.8840491.8841022	7
chr2	8986703	8987062	chr2.8986703.8987062	3
chr2	9138619	9139231	chr2.9138619.9139231	2
chr2	9139761	9140342	chr2.9139761.9140342	5
chr2	9174909	9175610	chr2.9174909.9175610	3
chr2	9331766	9332180	chr2.9331766.9332180	1
chr2	9613402	9613838	chr2.9613402.9613838	2
chr2	9654738	9655076	chr2.9654738.9655076	1
chr2	9658906	9659336	chr2.9658906.9659336	2
chr2	9699478	9699917	chr2.9699478.9699917	3
chr2	9712414	9712872	chr2.9712414.9712872	2
chr2	10363298	10364266	chr2.10363298.10364266	6
chr2	10375566	10375989	chr2.10375566.10375989	4
chr2	10412370	10412942	chr2.10412370.10412942	9
chr2	10690347	10690725	chr2.10690347.10690725	3
chr2	10740333	10740657	chr2.10740333.10740657	1
chr2	10745604	10746140	chr2.10745604.10746140	5
chr2	10914175	10915044	chr2.10914175.10915044	9
chr2	11071359	11071683	chr2.11071359.11071683	2
chr2	11386086	11386708	chr2.11386086.11386708	9
chr2	11398776	11399201	chr2.11398776.11399201	2
chr2	11499126	11499656	chr2.11499126.11499656	1
chr2	11540552	11541012	chr2.11540552.11541012	4
chr2	11868025	11868479	chr2.11868025.11868479	5
chr2	11896531	11896859	chr2.11896531.11896859	2
chr2	11899479	11899925	chr2.11899479.11899925	5
chr2	12106332	12106867	chr2.12106332.12106867	1
chr2	12109477	12109901	chr2.12109477.12109901	1
chr2	12448926	12449273	chr2.12448926.12449273	1
chr2	12796627	12797139	chr2.12796627.12797139	1
chr2	12816495	12816856	chr2.12816495.12816856	1
chr2	13040437	13040822	chr2.13040437.13040822	3
chr2	13652951	13653391	chr2.13652951.13653391	2
chr2	14907059	14907444	chr2.14907059.14907444	2
chr2	15665734	15666102	chr2.15665734.15666102	2
chr2	15730293	15731206	chr2.15730293.15731206	3
chr2	15809113	15810048	chr2.15809113.15810048	7
chr2	15840192	15840677	chr2.15840192.15840677	3
chr2	16225595	16225924	chr2.16225595.16225924	2
chr2	16757098	16757755	chr2.16757098.16757755	3
chr2	17544014	17544398	chr2.17544014.17544398	3
chr2	17588040	17588524	chr2.17588040.17588524	3
chr2	17800152	17800627	chr2.17800152.17800627	1
chr2	18690441	18690848	chr2.18690441.18690848	2
chr2	18925385	18925843	chr2.18925385.18925843	3
chr2	20196046	20197286	chr2.20196046.20197286	9
chr2	20365279	20365886	chr2.20365279.20365886	5
chr2	20401521	20401927	chr2.20401521.20401927	1
chr2	20439521	20440037	chr2.20439521.20440037	3
chr2	20457619	20458108	chr2.20457619.20458108	2
chr2	20507220	20507677	chr2.20507220.20507677	2
chr2	21372729	21373075	chr2.21372729.21373075	3
chr2	22055867	22056199	chr2.22055867.22056199	4
chr2	22355897	22356305	chr2.22355897.22356305	1
chr2	22904179	22904595	chr2.22904179.22904595	4
chr2	23452802	23453190	chr2.23452802.23453190	5
chr2	23460324	23460690	chr2.23460324.23460690	3
chr2	23756903	23757308	chr2.23756903.23757308	5
chr2	24181944	24182294	chr2.24181944.24182294	1
chr2	24772358	24772779	chr2.24772358.24772779	3
chr2	24832076	24832643	chr2.24832076.24832643	2
chr2	24855779	24856265	chr2.24855779.24856265	4
chr2	25192393	25192809	chr2.25192393.25192809	5
chr2	25227649	25228048	chr2.25227649.25228048	1
chr2	25297872	25298275	chr2.25297872.25298275	2
chr2	25332670	25333209	chr2.25332670.25333209	2
chr2	25445572	25445984	chr2.25445572.25445984	3
chr2	25453280	25453768	chr2.25453280.25453768	2
chr2	25473964	25474504	chr2.25473964.25474504	1
chr2	25567523	25567942	chr2.25567523.25567942	3
chr2	25664494	25665266	chr2.25664494.25665266	6
chr2	25690110	25690593	chr2.25690110.25690593	3
chr2	26292691	26293094	chr2.26292691.26293094	2
chr2	26396703	26397126	chr2.26396703.26397126	2
chr2	26401634	26402457	chr2.26401634.26402457	5
chr2	26469138	26469654	chr2.26469138.26469654	5
chr2	26559683	26560028	chr2.26559683.26560028	1
chr2	26606810	26607396	chr2.26606810.26607396	3
chr2	26685372	26685834	chr2.26685372.26685834	3
chr2	26767903	26768356	chr2.26767903.26768356	3
chr2	27085508	27087546	chr2.27085508.27087546	10
chr2	27148749	27149422	chr2.27148749.27149422	1
chr2	27169897	27170372	chr2.27169897.27170372	4
chr2	28134273	28134757	chr2.28134273.28134757	2
chr2	28155642	28156068	chr2.28155642.28156068	5
chr2	28521745	28522114	chr2.28521745.28522114	2
chr2	28663501	28663849	chr2.28663501.28663849	2
chr2	28956385	28956820	chr2.28956385.28956820	2
chr2	28972969	28973431	chr2.28972969.28973431	3
chr2	29309121	29309643	chr2.29309121.29309643	1
chr2	29330005	29330341	chr2.29330005.29330341	4
chr2	29478595	29478871	chr2.29478595.29478871	1
chr2	29811521	29811943	chr2.29811521.29811943	3
chr2	29902403	29902853	chr2.29902403.29902853	2
chr2	29923175	29923624	chr2.29923175.29923624	1
chr2	30127556	30127968	chr2.30127556.30127968	1
chr2	30253903	30254326	chr2.30253903.30254326	1
chr2	30346435	30346858	chr2.30346435.30346858	4
chr2	30412295	30413215	chr2.30412295.30413215	3
chr2	30425391	30425800	chr2.30425391.30425800	3
chr2	30511754	30512176	chr2.30511754.30512176	1
chr2	30692438	30692839	chr2.30692438.30692839	2
chr2	30711571	30712228	chr2.30711571.30712228	3
chr2	31217613	31218032	chr2.31217613.31218032	3
chr2	31268434	31268759	chr2.31268434.31268759	2
chr2	31334323	31334890	chr2.31334323.31334890	3
chr2	31382492	31383142	chr2.31382492.31383142	5
chr2	32165450	32166533	chr2.32165450.32166533	3
chr2	33038207	33038703	chr2.33038207.33038703	2
chr2	33197645	33198042	chr2.33197645.33198042	9
chr2	33321523	33321909	chr2.33321523.33321909	4
chr2	33441257	33441667	chr2.33441257.33441667	2
chr2	33521718	33522382	chr2.33521718.33522382	5
chr2	33810057	33810582	chr2.33810057.33810582	5
chr2	34105021	34105504	chr2.34105021.34105504	4
chr2	36246348	36246819	chr2.36246348.36246819	3
chr2	36433311	36434244	chr2.36433311.36434244	6
chr2	36461289	36461823	chr2.36461289.36461823	1
chr2	36502049	36502439	chr2.36502049.36502439	1
chr2	36507341	36507848	chr2.36507341.36507848	2
chr2	36568544	36569076	chr2.36568544.36569076	3
chr2	36649955	36650576	chr2.36649955.36650576	3
chr2	37005118	37005663	chr2.37005118.37005663	4
chr2	37473029	37473542	chr2.37473029.37473542	4
chr2	37566391	37567140	chr2.37566391.37567140	1
chr2	37570782	37571374	chr2.37570782.37571374	2
chr2	37648575	37649068	chr2.37648575.37649068	6
chr2	37822819	37823244	chr2.37822819.37823244	7
chr2	38178093	38178634	chr2.38178093.38178634	7
chr2	38438851	38439348	chr2.38438851.38439348	3
chr2	38446501	38446914	chr2.38446501.38446914	2
chr2	38926058	38926363	chr2.38926058.38926363	2
chr2	39435989	39436349	chr2.39435989.39436349	2
chr2	40099072	40099597	chr2.40099072.40099597	2
chr2	41717943	41718358	chr2.41717943.41718358	2
chr2	41782428	41783020	chr2.41782428.41783020	2
chr2	41840655	41841720	chr2.41840655.41841720	11
chr2	42100988	42101824	chr2.42100988.42101824	4
chr2	42618982	42619510	chr2.42618982.42619510	4
chr2	42795806	42796430	chr2.42795806.42796430	2
chr2	42942249	42942805	chr2.42942249.42942805	5
chr2	43052140	43052664	chr2.43052140.43052664	4
chr2	43121857	43122424	chr2.43121857.43122424	2
chr2	43184163	43184956	chr2.43184163.43184956	6
chr2	43185197	43185639	chr2.43185197.43185639	4
chr2	43484292	43484771	chr2.43484292.43484771	4
chr2	43541136	43541656	chr2.43541136.43541656	2
chr2	43745465	43745914	chr2.43745465.43745914	5
chr2	43766063	43766461	chr2.43766063.43766461	3
chr2	43832466	43832955	chr2.43832466.43832955	1
chr2	44051942	44052474	chr2.44051942.44052474	5
chr2	44233460	44233958	chr2.44233460.44233958	1
chr2	44470237	44470691	chr2.44470237.44470691	2
chr2	44544288	44544847	chr2.44544288.44544847	2
chr2	44928019	44928449	chr2.44928019.44928449	2
chr2	45001988	45002506	chr2.45001988.45002506	4
chr2	45119794	45120474	chr2.45119794.45120474	4
chr2	45208041	45208351	chr2.45208041.45208351	1
chr2	45329270	45329902	chr2.45329270.45329902	4
chr2	45607805	45608149	chr2.45607805.45608149	1
chr2	45885032	45885853	chr2.45885032.45885853	4
chr2	46029383	46029807	chr2.46029383.46029807	2
chr2	46179044	46179816	chr2.46179044.46179816	1
chr2	46339930	46340617	chr2.46339930.46340617	6
chr2	46650550	46651047	chr2.46650550.46651047	5
chr2	46656877	46657518	chr2.46656877.46657518	2
chr2	46690859	46691377	chr2.46690859.46691377	1
chr2	46770675	46771118	chr2.46770675.46771118	1
chr2	47219189	47219597	chr2.47219189.47219597	3
chr2	47249403	47249979	chr2.47249403.47249979	4
chr2	47533971	47535016	chr2.47533971.47535016	3
chr2	48148985	48149305	chr2.48148985.48149305	3
chr2	48248554	48249079	chr2.48248554.48249079	2
chr2	48250010	48250451	chr2.48250010.48250451	3
chr2	48572754	48573302	chr2.48572754.48573302	2
chr2	48601430	48601853	chr2.48601430.48601853	2
chr2	49972796	49973183	chr2.49972796.49973183	1
chr2	50344577	50345000	chr2.50344577.50345000	3
chr2	51000953	51001393	chr2.51000953.51001393	4
chr2	51795552	51795920	chr2.51795552.51795920	1
chr2	52976460	52976813	chr2.52976460.52976813	2
chr2	53509864	53510315	chr2.53509864.53510315	4
chr2	53751800	53752201	chr2.53751800.53752201	4
chr2	54081593	54082158	chr2.54081593.54082158	6
chr2	54402363	54402886	chr2.54402363.54402886	2
chr2	54479574	54479896	chr2.54479574.54479896	1
chr2	54531613	54532084	chr2.54531613.54532084	2
chr2	54860251	54860846	chr2.54860251.54860846	6
chr2	58762164	58762735	chr2.58762164.58762735	2
chr2	60520574	60521004	chr2.60520574.60521004	1
chr2	60794301	60794745	chr2.60794301.60794745	3
chr2	60948891	60949441	chr2.60948891.60949441	3
chr2	60957719	60958193	chr2.60957719.60958193	2
chr2	62042510	62042933	chr2.62042510.62042933	5
chr2	62140888	62141231	chr2.62140888.62141231	4
chr2	62461648	62462171	chr2.62461648.62462171	5
chr2	62999986	63000424	chr2.62999986.63000424	1
chr2	64168782	64169260	chr2.64168782.64169260	2
chr2	64267690	64268224	chr2.64267690.64268224	2
chr2	64371717	64372231	chr2.64371717.64372231	1
chr2	64400812	64401433	chr2.64400812.64401433	3
chr2	64405684	64406226	chr2.64405684.64406226	3
chr2	64675919	64676363	chr2.64675919.64676363	1
chr2	64854675	64855272	chr2.64854675.64855272	3
chr2	64978575	64978980	chr2.64978575.64978980	3
chr2	65064750	65065684	chr2.65064750.65065684	5
chr2	65169275	65169696	chr2.65169275.65169696	4
chr2	65747289	65747703	chr2.65747289.65747703	3
chr2	67234487	67234904	chr2.67234487.67234904	3
chr2	67642045	67642508	chr2.67642045.67642508	3
chr2	67997274	67998066	chr2.67997274.67998066	3
chr2	68441533	68442242	chr2.68441533.68442242	3
chr2	68936401	68937066	chr2.68936401.68937066	4
chr2	69375785	69376235	chr2.69375785.69376235	7
chr2	69816922	69817431	chr2.69816922.69817431	5
chr2	69912027	69912468	chr2.69912027.69912468	3
chr2	70118743	70119256	chr2.70118743.70119256	1
chr2	70269586	70270093	chr2.70269586.70270093	1
chr2	70386061	70386437	chr2.70386061.70386437	1
chr2	70673030	70673455	chr2.70673030.70673455	4
chr2	70919817	70920374	chr2.70919817.70920374	5
chr2	70984538	70985520	chr2.70984538.70985520	4
chr2	71000717	71001726	chr2.71000717.71001726	5
chr2	71190986	71191445	chr2.71190986.71191445	1
chr2	71224013	71224425	chr2.71224013.71224425	3
chr2	71282544	71282956	chr2.71282544.71282956	6
chr2	71496510	71496903	chr2.71496510.71496903	7
chr2	71586558	71587433	chr2.71586558.71587433	8
chr2	71603846	71604298	chr2.71603846.71604298	2
chr2	71711420	71712141	chr2.71711420.71712141	18
chr2	72579546	72580076	chr2.72579546.72580076	2
chr2	72694850	72695357	chr2.72694850.72695357	2
chr2	72770886	72771379	chr2.72770886.72771379	2
chr2	72992964	72993870	chr2.72992964.72993870	2
chr2	73049974	73050540	chr2.73049974.73050540	3
chr2	73255452	73255850	chr2.73255452.73255850	3
chr2	73283063	73283484	chr2.73283063.73283484	3
chr2	74267063	74267591	chr2.74267063.74267591	3
chr2	74399848	74400398	chr2.74399848.74400398	5
chr2	74836403	74836953	chr2.74836403.74836953	2
chr2	74917708	74918315	chr2.74917708.74918315	3
chr2	75374448	75374875	chr2.75374448.75374875	4
chr2	75464627	75465052	chr2.75464627.75465052	1
chr2	75522523	75523028	chr2.75522523.75523028	2
chr2	75595541	75596587	chr2.75595541.75596587	5
chr2	75710229	75711522	chr2.75710229.75711522	18
chr2	75828908	75829338	chr2.75828908.75829338	3
chr2	75896816	75897270	chr2.75896816.75897270	3
chr2	78992477	78993732	chr2.78992477.78993732	10
chr2	79219406	79219887	chr2.79219406.79219887	5
chr2	79512359	79513360	chr2.79512359.79513360	2
chr2	79982543	79982922	chr2.79982543.79982922	5
chr2	84288373	84288847	chr2.84288373.84288847	1
chr2	84495659	84495996	chr2.84495659.84495996	4
chr2	84781966	84782347	chr2.84781966.84782347	3
chr2	84840365	84840738	chr2.84840365.84840738	1
chr2	85106803	85107295	chr2.85106803.85107295	5
chr2	85288284	85289046	chr2.85288284.85289046	2
chr2	85702183	85702647	chr2.85702183.85702647	1
chr2	85748009	85748823	chr2.85748009.85748823	9
chr2	85785099	85785997	chr2.85785099.85785997	2
chr2	85838207	85838586	chr2.85838207.85838586	4
chr2	85975523	85976008	chr2.85975523.85976008	6
chr2	86628187	86628627	chr2.86628187.86628627	4
chr2	87151911	87152423	chr2.87151911.87152423	2
chr2	87193387	87193786	chr2.87193387.87193786	4
chr2	87466722	87467272	chr2.87466722.87467272	3
chr2	87548955	87549628	chr2.87548955.87549628	3
chr2	88001722	88002306	chr2.88001722.88002306	3
chr2	88180701	88181279	chr2.88180701.88181279	4
chr2	88666618	88667080	chr2.88666618.88667080	4
chr2	88903772	88904239	chr2.88903772.88904239	3
chr2	89095070	89095573	chr2.89095070.89095573	4
chr2	89205222	89205610	chr2.89205222.89205610	7
chr2	89208560	89209100	chr2.89208560.89209100	1
chr2	94584613	94585044	chr2.94584613.94585044	4
chr2	95017008	95017695	chr2.95017008.95017695	10
chr2	95053677	95054038	chr2.95053677.95054038	1
chr2	95728900	95729412	chr2.95728900.95729412	18
chr2	96152220	96153207	chr2.96152220.96153207	4
chr2	96493045	96493601	chr2.96493045.96493601	3
chr2	96683899	96684513	chr2.96683899.96684513	6
chr2	96985218	96985586	chr2.96985218.96985586	2
chr2	97713244	97713937	chr2.97713244.97713937	2
chr2	97870381	97871034	chr2.97870381.97871034	1
chr2	98086398	98087765	chr2.98086398.98087765	6
chr2	98295178	98295773	chr2.98295178.98295773	3
chr2	98454593	98454953	chr2.98454593.98454953	3
chr2	98647679	98648153	chr2.98647679.98648153	4
chr2	98664389	98664809	chr2.98664389.98664809	1
chr2	99648391	99648936	chr2.99648391.99648936	4
chr2	99821644	99822051	chr2.99821644.99822051	3
chr2	99880159	99880780	chr2.99880159.99880780	2
chr2	100470804	100471420	chr2.100470804.100471420	5
chr2	100740075	100740521	chr2.100740075.100740521	1
chr2	100866099	100866519	chr2.100866099.100866519	2
chr2	100887700	100888185	chr2.100887700.100888185	2
chr2	101185667	101186099	chr2.101185667.101186099	1
chr2	101406792	101407399	chr2.101406792.101407399	1
chr2	101546428	101546837	chr2.101546428.101546837	3
chr2	101625429	101625990	chr2.101625429.101625990	4
chr2	102107670	102108125	chr2.102107670.102108125	4
chr2	102112325	102112710	chr2.102112325.102112710	4
chr2	102258565	102259086	chr2.102258565.102259086	4
chr2	102592669	102593113	chr2.102592669.102593113	2
chr2	103959259	103959639	chr2.103959259.103959639	1
chr2	104790359	104790781	chr2.104790359.104790781	2
chr2	104856480	104857159	chr2.104856480.104857159	1
chr2	105005662	105006085	chr2.105005662.105006085	3
chr2	105406101	105406663	chr2.105406101.105406663	11
chr2	105697838	105698223	chr2.105697838.105698223	1
chr2	105809831	105810169	chr2.105809831.105810169	3
chr2	105873675	105874322	chr2.105873675.105874322	3
chr2	105888619	105889004	chr2.105888619.105889004	3
chr2	106190071	106190511	chr2.106190071.106190511	1
chr2	106852074	106852563	chr2.106852074.106852563	2
chr2	106863424	106863871	chr2.106863424.106863871	4
chr2	107325967	107326961	chr2.107325967.107326961	1
chr2	107633816	107634253	chr2.107633816.107634253	2
chr2	108417290	108417709	chr2.108417290.108417709	3
chr2	108678378	108678832	chr2.108678378.108678832	2
chr2	108957156	108957711	chr2.108957156.108957711	5
chr2	108982098	108982967	chr2.108982098.108982967	5
chr2	109020248	109020795	chr2.109020248.109020795	7
chr2	109254437	109254971	chr2.109254437.109254971	5
chr2	109267069	109267554	chr2.109267069.109267554	3
chr2	109349340	109349921	chr2.109349340.109349921	3
chr2	109604615	109605175	chr2.109604615.109605175	1
chr2	109853128	109853730	chr2.109853128.109853730	2
chr2	109876698	109877107	chr2.109876698.109877107	10
chr2	109896006	109896656	chr2.109896006.109896656	3
chr2	110114178	110114845	chr2.110114178.110114845	5
chr2	110173611	110174025	chr2.110173611.110174025	2
chr2	110299049	110299744	chr2.110299049.110299744	13
chr2	110407167	110407695	chr2.110407167.110407695	2
chr2	110449055	110449718	chr2.110449055.110449718	4
chr2	110517904	110518493	chr2.110517904.110518493	2
chr2	111225903	111226359	chr2.111225903.111226359	6
chr2	111304975	111305388	chr2.111304975.111305388	2
chr2	111460737	111461072	chr2.111460737.111461072	4
chr2	111527752	111528221	chr2.111527752.111528221	3
chr2	111545931	111546554	chr2.111545931.111546554	4
chr2	111626061	111626446	chr2.111626061.111626446	1
chr2	111745711	111746457	chr2.111745711.111746457	6
chr2	112048844	112049265	chr2.112048844.112049265	4
chr2	112465480	112465807	chr2.112465480.112465807	1
chr2	112683654	112684383	chr2.112683654.112684383	2
chr2	112814277	112814838	chr2.112814277.112814838	6
chr2	113200299	113200683	chr2.113200299.113200683	3
chr2	113626946	113627695	chr2.113626946.113627695	7
chr2	113889285	113891308	chr2.113889285.113891308	12
chr2	118231799	118232137	chr2.118231799.118232137	6
chr2	118269370	118269827	chr2.118269370.118269827	5
chr2	118852667	118853109	chr2.118852667.118853109	4
chr2	119398719	119399237	chr2.119398719.119399237	4
chr2	119407670	119408246	chr2.119407670.119408246	5
chr2	119837794	119838822	chr2.119837794.119838822	7
chr2	120107999	120108544	chr2.120107999.120108544	4
chr2	120206152	120206785	chr2.120206152.120206785	2
chr2	120272813	120273328	chr2.120272813.120273328	2
chr2	120300467	120300896	chr2.120300467.120300896	5
chr2	120341521	120342191	chr2.120341521.120342191	3
chr2	120383232	120383660	chr2.120383232.120383660	8
chr2	120571314	120571832	chr2.120571314.120571832	5
chr2	120625854	120626367	chr2.120625854.120626367	5
chr2	120680008	120680758	chr2.120680008.120680758	7
chr2	120791907	120792512	chr2.120791907.120792512	6
chr2	120883753	120884092	chr2.120883753.120884092	6
chr2	121076911	121077552	chr2.121076911.121077552	4
chr2	121084937	121085430	chr2.121084937.121085430	2
chr2	121322916	121323297	chr2.121322916.121323297	1
chr2	121360559	121361077	chr2.121360559.121361077	1
chr2	121718736	121719173	chr2.121718736.121719173	5
chr2	121884531	121885143	chr2.121884531.121885143	3
chr2	121888175	121888691	chr2.121888175.121888691	3
chr2	122019660	122020253	chr2.122019660.122020253	5
chr2	122191353	122191834	chr2.122191353.122191834	3
chr2	123958011	123958549	chr2.123958011.123958549	3
chr2	126029306	126029804	chr2.126029306.126029804	2
chr2	126669781	126670363	chr2.126669781.126670363	2
chr2	127173027	127173703	chr2.127173027.127173703	2
chr2	127455701	127456076	chr2.127455701.127456076	3
chr2	127829820	127830465	chr2.127829820.127830465	1
chr2	127860380	127860962	chr2.127860380.127860962	3
chr2	128069832	128070187	chr2.128069832.128070187	1
chr2	128543632	128544127	chr2.128543632.128544127	1
chr2	128754210	128754900	chr2.128754210.128754900	4
chr2	128879143	128879656	chr2.128879143.128879656	2
chr2	129619479	129619977	chr2.129619479.129619977	1
chr2	129748635	129749130	chr2.129748635.129749130	2
chr2	129992547	129993099	chr2.129992547.129993099	5
chr2	130538294	130538804	chr2.130538294.130538804	2
chr2	130744425	130745144	chr2.130744425.130745144	3
chr2	130767282	130767748	chr2.130767282.130767748	4
chr2	131120814	131121327	chr2.131120814.131121327	1
chr2	131498566	131499094	chr2.131498566.131499094	5
chr2	132430899	132431371	chr2.132430899.132431371	1
chr2	134118246	134118975	chr2.134118246.134118975	3
chr2	134402430	134402834	chr2.134402430.134402834	2
chr2	134446443	134446794	chr2.134446443.134446794	3
chr2	134782731	134783335	chr2.134782731.134783335	4
chr2	135991921	135992315	chr2.135991921.135992315	1
chr2	136081659	136082174	chr2.136081659.136082174	1
chr2	136281326	136281672	chr2.136281326.136281672	1
chr2	137178919	137179576	chr2.137178919.137179576	3
chr2	137866019	137866405	chr2.137866019.137866405	2
chr2	138267468	138267885	chr2.138267468.138267885	3
chr2	138491255	138491646	chr2.138491255.138491646	2
chr2	138494595	138495018	chr2.138494595.138495018	3
chr2	138846276	138846659	chr2.138846276.138846659	2
chr2	138949496	138949918	chr2.138949496.138949918	3
chr2	139122676	139123408	chr2.139122676.139123408	4
chr2	139864807	139865320	chr2.139864807.139865320	5
chr2	139992021	139992551	chr2.139992021.139992551	6
chr2	142874231	142875017	chr2.142874231.142875017	2
chr2	142980859	142981260	chr2.142980859.142981260	3
chr2	143284109	143284504	chr2.143284109.143284504	1
chr2	143759529	143759949	chr2.143759529.143759949	1
chr2	144567720	144568293	chr2.144567720.144568293	2
chr2	145906416	145906834	chr2.145906416.145906834	2
chr2	146634272	146635151	chr2.146634272.146635151	5
chr2	146661584	146661984	chr2.146661584.146661984	3
chr2	147469480	147469924	chr2.147469480.147469924	1
chr2	148814792	148815381	chr2.148814792.148815381	1
chr2	149069013	149070068	chr2.149069013.149070068	6
chr2	149329066	149329542	chr2.149329066.149329542	3
chr2	149383411	149383828	chr2.149383411.149383828	1
chr2	150449909	150450349	chr2.150449909.150450349	2
chr2	150610673	150611217	chr2.150610673.150611217	5
chr2	151258221	151258542	chr2.151258221.151258542	10
chr2	151289262	151290650	chr2.151289262.151290650	7
chr2	151799894	151800281	chr2.151799894.151800281	3
chr2	151843053	151843449	chr2.151843053.151843449	1
chr2	152189935	152190418	chr2.152189935.152190418	1
chr2	152453127	152453974	chr2.152453127.152453974	4
chr2	152505570	152505930	chr2.152505570.152505930	2
chr2	155689809	155690300	chr2.155689809.155690300	3
chr2	156110893	156111313	chr2.156110893.156111313	5
chr2	157173555	157174323	chr2.157173555.157174323	2
chr2	158045403	158045822	chr2.158045403.158045822	1
chr2	159185312	159186013	chr2.159185312.159186013	1
chr2	159960540	159960935	chr2.159960540.159960935	2
chr2	160157928	160158440	chr2.160157928.160158440	3
chr2	160210612	160211128	chr2.160210612.160211128	3
chr2	160221490	160222328	chr2.160221490.160222328	5
chr2	160408658	160409139	chr2.160408658.160409139	2
chr2	160561564	160561993	chr2.160561564.160561993	1
chr2	160574788	160575275	chr2.160574788.160575275	2
chr2	160647991	160648969	chr2.160647991.160648969	6
chr2	160666207	160666967	chr2.160666207.160666967	3
chr2	160910736	160911169	chr2.160910736.160911169	2
chr2	160920734	160921504	chr2.160920734.160921504	4
chr2	162037084	162037513	chr2.162037084.162037513	2
chr2	163698878	163699321	chr2.163698878.163699321	7
chr2	163878822	163879166	chr2.163878822.163879166	1
chr2	164898465	164898982	chr2.164898465.164898982	2
chr2	165293713	165294184	chr2.165293713.165294184	3
chr2	166764258	166764712	chr2.166764258.166764712	1
chr2	168116540	168116914	chr2.168116540.168116914	3
chr2	168119556	168119968	chr2.168119556.168119968	3
chr2	168194849	168195196	chr2.168194849.168195196	1
chr2	168244320	168244743	chr2.168244320.168244743	1
chr2	168278498	168279026	chr2.168278498.168279026	5
chr2	168320304	168320728	chr2.168320304.168320728	3
chr2	168434158	168434669	chr2.168434158.168434669	1
chr2	168550765	168551180	chr2.168550765.168551180	3
chr2	169361090	169361439	chr2.169361090.169361439	1
chr2	169715306	169716119	chr2.169715306.169716119	5
chr2	169928490	169928876	chr2.169928490.169928876	1
chr2	170123129	170123747	chr2.170123129.170123747	4
chr2	170502804	170503216	chr2.170502804.170503216	9
chr2	170585047	170585572	chr2.170585047.170585572	5
chr2	170965920	170966359	chr2.170965920.170966359	1
chr2	171316152	171316753	chr2.171316152.171316753	5
chr2	171316797	171317244	chr2.171316797.171317244	5
chr2	171326274	171326680	chr2.171326274.171326680	4
chr2	171529947	171530381	chr2.171529947.171530381	2
chr2	171564479	171564919	chr2.171564479.171564919	4
chr2	171798538	171798948	chr2.171798538.171798948	2
chr2	172098660	172099610	chr2.172098660.172099610	7
chr2	172395527	172396040	chr2.172395527.172396040	2
chr2	172551335	172551684	chr2.172551335.172551684	1
chr2	172593715	172594135	chr2.172593715.172594135	1
chr2	172985409	172986469	chr2.172985409.172986469	3
chr2	173077748	173078271	chr2.173077748.173078271	5
chr2	173884445	173884922	chr2.173884445.173884922	3
chr2	173997337	173997823	chr2.173997337.173997823	1
chr2	174985689	174986128	chr2.174985689.174986128	1
chr2	175393914	175394298	chr2.175393914.175394298	1
chr2	175690130	175690611	chr2.175690130.175690611	1
chr2	175837023	175837550	chr2.175837023.175837550	5
chr2	176465260	176465666	chr2.176465260.176465666	1
chr2	176763891	176764641	chr2.176763891.176764641	5
chr2	177178876	177179214	chr2.177178876.177179214	3
chr2	177254419	177254950	chr2.177254419.177254950	2
chr2	177396640	177397129	chr2.177396640.177397129	2
chr2	177670926	177671458	chr2.177670926.177671458	2
chr2	177724589	177725130	chr2.177724589.177725130	1
chr2	177753855	177754484	chr2.177753855.177754484	1
chr2	178298763	178299195	chr2.178298763.178299195	2
chr2	178455949	178456435	chr2.178455949.178456435	3
chr2	178514705	178515052	chr2.178514705.178515052	2
chr2	179787546	179788059	chr2.179787546.179788059	4
chr2	179842549	179842968	chr2.179842549.179842968	4
chr2	180016302	180016817	chr2.180016302.180016817	1
chr2	180907763	180908191	chr2.180907763.180908191	3
chr2	180910883	180911397	chr2.180910883.180911397	2
chr2	181104595	181105029	chr2.181104595.181105029	2
