chr	start	end	name	mutation_count
chr17	74572495	74572966	chr17.74572495.74572966	6
chr17	75194841	75195285	chr17.75194841.75195285	7
chr17	75592263	75592925	chr17.75592263.75592925	5
chr17	75837874	75838402	chr17.75837874.75838402	4
chr17	76491725	76492877	chr17.76491725.76492877	4
chr17	76528238	76528848	chr17.76528238.76528848	4
chr17	76827724	76828138	chr17.76827724.76828138	8
chr17	76916821	76917563	chr17.76916821.76917563	5
chr17	77184529	77185014	chr17.77184529.77185014	5
chr17	77273642	77274468	chr17.77273642.77274468	4
chr17	77304844	77305885	chr17.77304844.77305885	10
chr17	77410509	77410988	chr17.77410509.77410988	5
chr17	77836523	77837158	chr17.77836523.77837158	8
chr17	78113762	78114219	chr17.78113762.78114219	3
chr17	78186316	78186794	chr17.78186316.78186794	8
chr17	78427063	78427657	chr17.78427063.78427657	12
chr17	78653433	78653817	chr17.78653433.78653817	3
chr17	78735893	78736262	chr17.78735893.78736262	4
chr17	78937622	78938135	chr17.78937622.78938135	4
chr17	78960108	78960541	chr17.78960108.78960541	2
chr17	78968050	78968585	chr17.78968050.78968585	7
chr17	79110237	79111162	chr17.79110237.79111162	17
chr17	79204203	79205240	chr17.79204203.79205240	9
chr17	79233850	79234485	chr17.79233850.79234485	3
chr17	79745584	79745991	chr17.79745584.79745991	3
chr17	79763493	79764092	chr17.79763493.79764092	6
chr17	79921290	79921730	chr17.79921290.79921730	4
chr17	80388199	80388595	chr17.80388199.80388595	2
chr17	80600614	80601080	chr17.80600614.80601080	7
chr17	80671614	80672081	chr17.80671614.80672081	4
chr17	80819452	80820395	chr17.80819452.80820395	16
chr17	81339276	81339669	chr17.81339276.81339669	2
chr17	81405352	81405985	chr17.81405352.81405985	2
chr17	81475154	81475719	chr17.81475154.81475719	5
chr17	81641919	81642943	chr17.81641919.81642943	4
chr17	81659612	81659971	chr17.81659612.81659971	2
chr17	81731111	81731754	chr17.81731111.81731754	4
chr17	82110322	82110802	chr17.82110322.82110802	3
chr17	82180992	82181796	chr17.82180992.82181796	5
chr17	82332074	82332605	chr17.82332074.82332605	16
chr17	82743368	82743827	chr17.82743368.82743827	7
chr17	82962031	82962653	chr17.82962031.82962653	9
chr17	83055894	83057102	chr17.83055894.83057102	12
chr17	83151242	83152106	chr17.83151242.83152106	9
chr17	83174203	83175165	chr17.83174203.83175165	11
chr17	83189534	83190333	chr17.83189534.83190333	4
chr17	83195201	83196483	chr17.83195201.83196483	11
chr17	83199203	83201102	chr17.83199203.83201102	18
chr17	83203011	83203744	chr17.83203011.83203744	3
chr18	354085	354475	chr18.354085.354475	3
chr18	463995	464409	chr18.463995.464409	3
chr18	621240	621658	chr18.621240.621658	4
chr18	1559599	1559996	chr18.1559599.1559996	6
chr18	2529052	2529634	chr18.2529052.2529634	9
chr18	3114015	3114451	chr18.3114015.3114451	7
chr18	3282614	3283000	chr18.3282614.3283000	4
chr18	6270610	6271268	chr18.6270610.6271268	7
chr18	6973209	6973600	chr18.6973209.6973600	3
chr18	7164666	7165055	chr18.7164666.7165055	9
chr18	8142333	8142990	chr18.8142333.8142990	7
chr18	8425001	8425364	chr18.8425001.8425364	4
chr18	8657022	8658514	chr18.8657022.8658514	11
chr18	8703162	8703823	chr18.8703162.8703823	4
chr18	9022510	9023279	chr18.9022510.9023279	5
chr18	9540405	9540888	chr18.9540405.9540888	7
chr18	10032461	10032792	chr18.10032461.10032792	6
chr18	10155478	10155872	chr18.10155478.10155872	4
chr18	10793828	10794510	chr18.10793828.10794510	6
chr18	11559925	11560336	chr18.11559925.11560336	9
chr18	11829085	11829850	chr18.11829085.11829850	6
chr18	11831186	11831732	chr18.11831186.11831732	1
chr18	13462841	13463202	chr18.13462841.13463202	3
chr18	13934389	13935081	chr18.13934389.13935081	5
chr18	14361323	14361731	chr18.14361323.14361731	4
chr18	23096513	23096940	chr18.23096513.23096940	4
chr18	23222716	23223190	chr18.23222716.23223190	5
chr18	23254926	23255441	chr18.23254926.23255441	1
chr18	23267182	23267604	chr18.23267182.23267604	3
chr18	23499486	23499870	chr18.23499486.23499870	2
chr18	23538864	23539323	chr18.23538864.23539323	2
chr18	23568472	23569166	chr18.23568472.23569166	9
chr18	23972465	23973109	chr18.23972465.23973109	8
chr18	24995130	24995652	chr18.24995130.24995652	6
chr18	26457875	26458443	chr18.26457875.26458443	3
chr18	32337144	32337804	chr18.32337144.32337804	4
chr18	45764096	45764812	chr18.45764096.45764812	5
chr18	45827770	45828265	chr18.45827770.45828265	4
chr18	46246203	46246603	chr18.46246203.46246603	3
chr18	46418505	46419181	chr18.46418505.46419181	5
chr18	48389427	48389953	chr18.48389427.48389953	4
chr18	48585557	48585904	chr18.48585557.48585904	5
chr18	48868832	48869636	chr18.48868832.48869636	6
chr18	48991805	48992449	chr18.48991805.48992449	1
chr18	49630264	49630626	chr18.49630264.49630626	4
chr18	51721437	51721852	chr18.51721437.51721852	4
chr18	52827064	52827466	chr18.52827064.52827466	4
chr18	54130520	54130986	chr18.54130520.54130986	3
chr18	54873201	54873604	chr18.54873201.54873604	2
chr18	57816208	57817039	chr18.57816208.57817039	12
chr18	57820070	57820522	chr18.57820070.57820522	3
chr18	57950440	57951021	chr18.57950440.57951021	10
chr18	57993886	57994290	chr18.57993886.57994290	4
chr18	58138750	58139283	chr18.58138750.58139283	8
chr18	59075951	59076356	chr18.59075951.59076356	2
chr18	61829190	61829885	chr18.61829190.61829885	9
chr18	63440980	63441433	chr18.63440980.63441433	1
chr18	63490255	63490809	chr18.63490255.63490809	3
chr18	63545059	63545829	chr18.63545059.63545829	4
chr18	67665286	67665715	chr18.67665286.67665715	4
chr18	68439004	68439451	chr18.68439004.68439451	4
chr18	74060630	74061069	chr18.74060630.74061069	1
chr18	74436728	74437139	chr18.74436728.74437139	3
chr18	74506384	74507083	chr18.74506384.74507083	5
chr18	75582316	75582962	chr18.75582316.75582962	4
chr18	75588904	75589450	chr18.75588904.75589450	7
chr18	75625949	75626496	chr18.75625949.75626496	2
chr18	76765722	76766191	chr18.76765722.76766191	3
chr18	77161425	77161835	chr18.77161425.77161835	11
chr18	77897620	77898117	chr18.77897620.77898117	4
chr18	79738072	79738758	chr18.79738072.79738758	10
chr18	79782978	79783380	chr18.79782978.79783380	7
chr18	79944758	79945309	chr18.79944758.79945309	8
chr18	79949700	79950245	chr18.79949700.79950245	3
chr18	80004247	80004732	chr18.80004247.80004732	2
chr18	80169576	80170034	chr18.80169576.80170034	5
chr19	348128	348642	chr19.348128.348642	2
chr19	369230	369693	chr19.369230.369693	8
chr19	383909	384677	chr19.383909.384677	8
chr19	420162	420624	chr19.420162.420624	9
chr19	482656	483308	chr19.482656.483308	5
chr19	623962	624446	chr19.623962.624446	6
chr19	904121	904573	chr19.904121.904573	10
chr19	1151271	1151715	chr19.1151271.1151715	6
chr19	1245069	1245533	chr19.1245069.1245533	6
chr19	1309992	1310943	chr19.1309992.1310943	10
chr19	1538885	1539438	chr19.1538885.1539438	4
chr19	1914975	1915781	chr19.1914975.1915781	8
chr19	2330600	2331372	chr19.2330600.2331372	7
chr19	2437194	2437706	chr19.2437194.2437706	4
chr19	2606778	2607128	chr19.2606778.2607128	2
chr19	2650534	2650924	chr19.2650534.2650924	2
chr19	2726943	2728056	chr19.2726943.2728056	16
chr19	2813493	2814110	chr19.2813493.2814110	8
chr19	3130656	3130984	chr19.3130656.3130984	6
chr19	3345095	3345661	chr19.3345095.3345661	6
chr19	3607734	3608119	chr19.3607734.3608119	2
chr19	4112905	4114449	chr19.4112905.4114449	21
chr19	4263277	4263623	chr19.4263277.4263623	3
chr19	4362483	4363902	chr19.4362483.4363902	12
chr19	4842557	4842958	chr19.4842557.4842958	4
chr19	5268288	5268734	chr19.5268288.5268734	5
chr19	5683192	5683656	chr19.5683192.5683656	4
chr19	6005375	6005788	chr19.6005375.6005788	2
chr19	6020956	6021367	chr19.6020956.6021367	2
chr19	6248313	6249127	chr19.6248313.6249127	5
chr19	7641388	7641749	chr19.7641388.7641749	3
chr19	8273394	8273779	chr19.8273394.8273779	7
chr19	8368399	8368724	chr19.8368399.8368724	4
chr19	8377713	8378033	chr19.8377713.8378033	4
chr19	8480781	8481185	chr19.8480781.8481185	1
chr19	10112941	10113668	chr19.10112941.10113668	13
chr19	10362157	10362775	chr19.10362157.10362775	4
chr19	10444972	10445566	chr19.10444972.10445566	4
chr19	10583495	10583961	chr19.10583495.10583961	1
chr19	10650156	10650494	chr19.10650156.10650494	2
chr19	10759624	10760180	chr19.10759624.10760180	4
chr19	11152448	11153166	chr19.11152448.11153166	4
chr19	11624608	11624989	chr19.11624608.11624989	3
chr19	12266034	12266842	chr19.12266034.12266842	6
chr19	12769614	12770127	chr19.12769614.12770127	6
chr19	12891569	12892176	chr19.12891569.12892176	4
chr19	13637712	13638358	chr19.13637712.13638358	5
chr19	13935894	13936685	chr19.13935894.13936685	6
chr19	14563169	14563759	chr19.14563169.14563759	6
chr19	15232948	15233371	chr19.15232948.15233371	4
chr19	15506073	15506688	chr19.15506073.15506688	2
chr19	15508294	15508786	chr19.15508294.15508786	1
chr19	16062019	16062469	chr19.16062019.16062469	4
chr19	16435922	16436655	chr19.16435922.16436655	5
chr19	16446988	16447429	chr19.16446988.16447429	4
chr19	17154212	17154712	chr19.17154212.17154712	3
chr19	17553334	17553823	chr19.17553334.17553823	3
chr19	17850496	17850961	chr19.17850496.17850961	2
chr19	17863560	17864201	chr19.17863560.17864201	7
chr19	17979464	17979876	chr19.17979464.17979876	7
chr19	18007849	18008721	chr19.18007849.18008721	4
chr19	18399034	18399498	chr19.18399034.18399498	1
chr19	18478914	18479471	chr19.18478914.18479471	5
chr19	18756673	18757441	chr19.18756673.18757441	2
chr19	19474093	19474626	chr19.19474093.19474626	9
chr19	19821641	19822067	chr19.19821641.19822067	8
chr19	20472876	20473389	chr19.20472876.20473389	3
chr19	20999688	21000421	chr19.20999688.21000421	17
chr19	21569154	21569669	chr19.21569154.21569669	10
chr19	22515331	22515855	chr19.22515331.22515855	15
chr19	22591555	22592018	chr19.22591555.22592018	2
chr19	22596051	22596454	chr19.22596051.22596454	2
chr19	27747027	27747419	chr19.27747027.27747419	2
chr19	29119649	29120034	chr19.29119649.29120034	6
chr19	29590314	29590773	chr19.29590314.29590773	2
chr19	29615771	29616398	chr19.29615771.29616398	7
chr19	30362341	30362739	chr19.30362341.30362739	5
chr19	32708582	32708936	chr19.32708582.32708936	3
chr19	34030867	34031384	chr19.34030867.34031384	7
chr19	35124488	35125001	chr19.35124488.35125001	1
chr19	35639642	35640111	chr19.35639642.35640111	1
chr19	35860472	35861606	chr19.35860472.35861606	8
chr19	35913699	35914162	chr19.35913699.35914162	3
chr19	36107238	36107852	chr19.36107238.36107852	4
chr19	37948549	37949145	chr19.37948549.37949145	10
chr19	38135394	38136003	chr19.38135394.38136003	2
chr19	38149559	38150017	chr19.38149559.38150017	4
chr19	38319441	38320587	chr19.38319441.38320587	4
chr19	38892915	38893399	chr19.38892915.38893399	3
chr19	39150916	39151901	chr19.39150916.39151901	5
chr19	39192396	39192754	chr19.39192396.39192754	4
chr19	39323014	39323447	chr19.39323014.39323447	1
chr19	39568579	39569220	chr19.39568579.39569220	1
chr19	39699643	39700002	chr19.39699643.39700002	3
chr19	40543241	40543709	chr19.40543241.40543709	3
chr19	40768767	40769380	chr19.40768767.40769380	8
chr19	40843610	40844237	chr19.40843610.40844237	11
chr19	41378140	41378935	chr19.41378140.41378935	3
chr19	41798782	41799168	chr19.41798782.41799168	3
chr19	41872034	41872547	chr19.41872034.41872547	2
chr19	41873110	41873677	chr19.41873110.41873677	5
chr19	41884997	41885431	chr19.41884997.41885431	2
chr19	42018868	42019252	chr19.42018868.42019252	2
chr19	43708800	43709184	chr19.43708800.43709184	1
chr19	44371815	44372280	chr19.44371815.44372280	4
chr19	44409304	44409721	chr19.44409304.44409721	3
chr19	44914966	44915466	chr19.44914966.44915466	3
chr19	45068998	45069554	chr19.45068998.45069554	2
chr19	45296354	45296809	chr19.45296354.45296809	6
chr19	45441123	45441679	chr19.45441123.45441679	5
chr19	45473577	45474117	chr19.45473577.45474117	2
chr19	45521010	45521711	chr19.45521010.45521711	5
chr19	45632196	45632928	chr19.45632196.45632928	5
chr19	46133172	46133813	chr19.46133172.46133813	4
chr19	46282400	46282810	chr19.46282400.46282810	4
chr19	46473796	46474181	chr19.46473796.46474181	4
chr19	46812927	46814053	chr19.46812927.46814053	8
chr19	46903477	46903937	chr19.46903477.46903937	1
chr19	46967783	46968221	chr19.46967783.46968221	1
chr19	47102518	47103215	chr19.47102518.47103215	5
chr19	47336852	47337392	chr19.47336852.47337392	6
chr19	47587265	47587771	chr19.47587265.47587771	8
chr19	47598809	47599382	chr19.47598809.47599382	1
chr19	48067598	48068117	chr19.48067598.48068117	6
chr19	48413830	48414733	chr19.48413830.48414733	3
chr19	48627271	48628016	chr19.48627271.48628016	1
chr19	48774594	48775003	chr19.48774594.48775003	2
chr19	48779636	48780146	chr19.48779636.48780146	5
chr19	48853596	48854509	chr19.48853596.48854509	6
chr19	48933380	48933980	chr19.48933380.48933980	3
chr19	49475988	49476926	chr19.49475988.49476926	5
chr19	49758284	49758908	chr19.49758284.49758908	3
chr19	49776440	49776889	chr19.49776440.49776889	4
chr19	49913148	49913789	chr19.49913148.49913789	4
chr19	49976460	49977230	chr19.49976460.49977230	1
chr19	50158554	50159078	chr19.50158554.50159078	4
chr19	50423245	50423911	chr19.50423245.50423911	4
chr19	50460154	50460843	chr19.50460154.50460843	9
chr19	50979504	50980094	chr19.50979504.50980094	8
chr19	51016765	51017208	chr19.51016765.51017208	3
chr19	51132370	51132836	chr19.51132370.51132836	6
chr19	51142087	51142597	chr19.51142087.51142597	2
chr19	51181872	51182489	chr19.51181872.51182489	9
chr19	51342678	51343294	chr19.51342678.51343294	5
chr19	51390470	51390833	chr19.51390470.51390833	3
chr19	51407840	51408180	chr19.51407840.51408180	1
chr19	51441464	51442271	chr19.51441464.51442271	10
chr19	51654866	51655359	chr19.51654866.51655359	8
chr19	51702269	51702758	chr19.51702269.51702758	4
chr19	52722374	52722812	chr19.52722374.52722812	2
chr19	53358333	53358800	chr19.53358333.53358800	7
chr19	53537163	53537950	chr19.53537163.53537950	10
chr19	53812384	53812902	chr19.53812384.53812902	12
chr19	53819897	53820438	chr19.53819897.53820438	9
chr19	54451070	54451765	chr19.54451070.54451765	2
chr19	54637682	54638015	chr19.54637682.54638015	7
chr19	55109518	55110125	chr19.55109518.55110125	7
chr19	55158939	55159580	chr19.55158939.55159580	3
chr19	55196826	55197341	chr19.55196826.55197341	4
chr19	55289126	55289682	chr19.55289126.55289682	3
chr19	55326558	55327086	chr19.55326558.55327086	6
chr19	55508606	55509141	chr19.55508606.55509141	4
chr19	55821252	55821609	chr19.55821252.55821609	4
chr19	56147007	56147812	chr19.56147007.56147812	9
chr19	56170329	56170843	chr19.56170329.56170843	3
chr19	58204169	58204658	chr19.58204169.58204658	7
chr19	58509941	58510425	chr19.58509941.58510425	3
chr19	58510555	58511049	chr19.58510555.58511049	2
chr19	58511889	58512455	chr19.58511889.58512455	1
chr19	58513299	58515144	chr19.58513299.58515144	9
chr19	58515323	58516586	chr19.58515323.58516586	9
chr19	58518628	58520552	chr19.58518628.58520552	10
chr19	58538186	58539132	chr19.58538186.58539132	5
chr19	58543748	58545803	chr19.58543748.58545803	12
chr1	1130251	1130712	chr1.1130251.1130712	5
chr1	1318940	1319389	chr1.1318940.1319389	4
chr1	1543177	1544199	chr1.1543177.1544199	20
chr1	1833944	1834510	chr1.1833944.1834510	4
chr1	1974697	1975319	chr1.1974697.1975319	9
chr1	2523392	2524291	chr1.2523392.2524291	12
chr1	2578189	2578783	chr1.2578189.2578783	7
chr1	2583830	2584260	chr1.2583830.2584260	1
chr1	3540018	3541206	chr1.3540018.3541206	18
chr1	3942715	3943099	chr1.3942715.3943099	7
chr1	4034370	4034978	chr1.4034370.4034978	12
chr1	7373937	7374281	chr1.7373937.7374281	1
chr1	7424496	7425062	chr1.7424496.7425062	6
chr1	7435267	7435910	chr1.7435267.7435910	4
chr1	9067254	9067743	chr1.9067254.9067743	7
chr1	9321337	9321945	chr1.9321337.9321945	5
chr1	9700303	9700818	chr1.9700303.9700818	1
chr1	9842137	9842675	chr1.9842137.9842675	3
chr1	9858131	9858604	chr1.9858131.9858604	3
chr1	10067132	10067598	chr1.10067132.10067598	1
chr1	10444843	10445258	chr1.10444843.10445258	2
chr1	10451245	10451934	chr1.10451245.10451934	4
chr1	10676741	10677565	chr1.10676741.10677565	7
chr1	10686394	10687205	chr1.10686394.10687205	5
chr1	11267601	11268032	chr1.11267601.11268032	1
chr1	11455594	11456747	chr1.11455594.11456747	6
chr1	11566512	11567167	chr1.11566512.11567167	10
chr1	11693747	11694149	chr1.11693747.11694149	4
chr1	13517255	13517702	chr1.13517255.13517702	6
chr1	13794493	13795169	chr1.13794493.13795169	7
chr1	13800760	13801626	chr1.13800760.13801626	4
chr1	14232347	14232814	chr1.14232347.14232814	2
chr1	14988221	14988742	chr1.14988221.14988742	5
chr1	14996221	14996739	chr1.14996221.14996739	6
chr1	15025453	15025966	chr1.15025453.15025966	3
chr1	15089749	15090202	chr1.15089749.15090202	7
chr1	15206458	15207125	chr1.15206458.15207125	5
chr1	15259599	15260028	chr1.15259599.15260028	4
chr1	15295743	15296107	chr1.15295743.15296107	5
chr1	15491112	15491527	chr1.15491112.15491527	4
chr1	15771891	15772690	chr1.15771891.15772690	2
chr1	15809005	15809411	chr1.15809005.15809411	7
chr1	16089021	16089427	chr1.16089021.16089427	5
chr1	16179183	16179690	chr1.16179183.16179690	3
chr1	16727163	16727876	chr1.16727163.16727876	16
chr1	17167866	17168949	chr1.17167866.17168949	16
chr1	17198603	17199685	chr1.17198603.17199685	6
chr1	17400645	17401428	chr1.17400645.17401428	6
chr1	17427162	17427594	chr1.17427162.17427594	4
chr1	17574556	17574999	chr1.17574556.17574999	7
chr1	17691020	17691627	chr1.17691020.17691627	8
chr1	17719493	17720036	chr1.17719493.17720036	6
chr1	17959245	17959586	chr1.17959245.17959586	8
chr1	18689650	18690190	chr1.18689650.18690190	6
chr1	18734030	18734485	chr1.18734030.18734485	2
chr1	18929720	18930276	chr1.18929720.18930276	4
chr1	19223434	19223889	chr1.19223434.19223889	1
chr1	19288673	19289124	chr1.19288673.19289124	5
chr1	19454439	19454851	chr1.19454439.19454851	3
chr1	19862131	19862515	chr1.19862131.19862515	1
chr1	19894096	19894669	chr1.19894096.19894669	4
chr1	21313180	21313646	chr1.21313180.21313646	6
chr1	21531341	21531861	chr1.21531341.21531861	4
chr1	22177221	22177871	chr1.22177221.22177871	5
chr1	22216218	22216631	chr1.22216218.22216631	2
chr1	22978342	22978776	chr1.22978342.22978776	3
chr1	23384840	23385254	chr1.23384840.23385254	3
chr1	23588834	23589557	chr1.23588834.23589557	2
chr1	23778172	23778572	chr1.23778172.23778572	10
chr1	24335085	24335741	chr1.24335085.24335741	6
chr1	24409588	24409991	chr1.24409588.24409991	2
chr1	24586128	24586590	chr1.24586128.24586590	6
chr1	24591501	24592322	chr1.24591501.24592322	8
chr1	24866315	24867220	chr1.24866315.24867220	15
chr1	25121680	25122227	chr1.25121680.25122227	5
chr1	25810367	25810824	chr1.25810367.25810824	6
chr1	26051047	26051431	chr1.26051047.26051431	1
chr1	26154877	26155200	chr1.26154877.26155200	2
chr1	26225176	26225893	chr1.26225176.26225893	4
chr1	27517978	27518947	chr1.27517978.27518947	5
chr1	27650764	27651285	chr1.27650764.27651285	2
chr1	28273451	28273986	chr1.28273451.28273986	6
chr1	28815393	28815974	chr1.28815393.28815974	3
chr1	29259277	29259831	chr1.29259277.29259831	6
chr1	29820467	29820985	chr1.29820467.29820985	1
chr1	29883357	29883708	chr1.29883357.29883708	5
chr1	29934268	29934737	chr1.29934268.29934737	5
chr1	30195087	30195492	chr1.30195087.30195492	2
chr1	30253794	30254314	chr1.30253794.30254314	3
chr1	31327497	31327886	chr1.31327497.31327886	4
chr1	31625458	31626205	chr1.31625458.31626205	3
chr1	32939537	32940092	chr1.32939537.32940092	2
chr1	33501921	33502286	chr1.33501921.33502286	4
chr1	34378975	34379571	chr1.34378975.34379571	3
chr1	35700787	35701240	chr1.35700787.35701240	3
chr1	35709219	35709622	chr1.35709219.35709622	2
chr1	36474157	36474544	chr1.36474157.36474544	3
chr1	37767472	37768001	chr1.37767472.37768001	5
chr1	37791418	37791835	chr1.37791418.37791835	3
chr1	37953913	37954830	chr1.37953913.37954830	10
chr1	38125958	38126864	chr1.38125958.38126864	2
chr1	38229577	38230106	chr1.38229577.38230106	5
chr1	39063276	39063705	chr1.39063276.39063705	1
chr1	39493384	39494355	chr1.39493384.39494355	11
chr1	39662042	39662821	chr1.39662042.39662821	2
chr1	39757487	39757928	chr1.39757487.39757928	3
chr1	39785840	39787164	chr1.39785840.39787164	9
chr1	39791364	39791901	chr1.39791364.39791901	6
chr1	41423413	41424021	chr1.41423413.41424021	4
chr1	41743493	41744262	chr1.41743493.41744262	6
chr1	42674216	42675185	chr1.42674216.42675185	8
chr1	43021799	43022604	chr1.43021799.43022604	8
chr1	43318884	43319468	chr1.43318884.43319468	2
chr1	43938803	43939156	chr1.43938803.43939156	1
chr1	44587784	44588518	chr1.44587784.44588518	6
chr1	44608203	44608587	chr1.44608203.44608587	1
chr1	44707954	44708463	chr1.44707954.44708463	3
chr1	51308837	51309366	chr1.51308837.51309366	2
chr1	51657477	51657954	chr1.51657477.51657954	5
chr1	51791048	51791501	chr1.51791048.51791501	2
chr1	51861790	51862167	chr1.51861790.51862167	2
chr1	52706942	52707727	chr1.52706942.52707727	3
chr1	53117928	53118441	chr1.53117928.53118441	4
chr1	53525461	53526138	chr1.53525461.53526138	7
chr1	53654809	53655305	chr1.53654809.53655305	3
chr1	54294745	54295398	chr1.54294745.54295398	5
chr1	54558638	54559538	chr1.54558638.54559538	8
chr1	54663710	54664270	chr1.54663710.54664270	6
chr1	54927786	54928167	chr1.54927786.54928167	3
chr1	54946397	54946914	chr1.54946397.54946914	6
chr1	55572852	55573674	chr1.55572852.55573674	7
chr1	55696192	55696801	chr1.55696192.55696801	3
chr1	57167236	57167723	chr1.57167236.57167723	3
chr1	57254122	57254518	chr1.57254122.57254518	3
chr1	58465070	58465463	chr1.58465070.58465463	5
chr1	58753188	58753705	chr1.58753188.58753705	2
chr1	58836395	58836870	chr1.58836395.58836870	3
chr1	59045690	59046117	chr1.59045690.59046117	1
chr1	59392308	59392634	chr1.59392308.59392634	1
chr1	60489649	60490184	chr1.60489649.60490184	8
chr1	62024707	62025170	chr1.62024707.62025170	1
chr1	62230618	62231304	chr1.62230618.62231304	6
chr1	62355124	62355514	chr1.62355124.62355514	1
chr1	62966833	62967561	chr1.62966833.62967561	6
chr1	63746212	63746724	chr1.63746212.63746724	1
chr1	64203411	64203805	chr1.64203411.64203805	6
chr1	66315775	66316164	chr1.66315775.66316164	2
chr1	67203587	67203973	chr1.67203587.67203973	4
chr1	67815745	67816248	chr1.67815745.67816248	3
chr1	75035589	75035997	chr1.75035589.75035997	3
chr1	75374558	75374918	chr1.75374558.75374918	7
chr1	78553877	78554336	chr1.78553877.78554336	10
chr1	82329217	82329726	chr1.82329217.82329726	3
chr1	84603923	84605065	chr1.84603923.84605065	5
chr1	84878418	84878764	chr1.84878418.84878764	5
chr1	86765028	86765575	chr1.86765028.86765575	5
chr1	88993636	88994115	chr1.88993636.88994115	3
chr1	89356723	89357236	chr1.89356723.89357236	2
chr1	89761863	89762441	chr1.89761863.89762441	5
chr1	89909076	89909561	chr1.89909076.89909561	2
chr1	90591955	90592415	chr1.90591955.90592415	2
chr1	91406849	91407236	chr1.91406849.91407236	5
chr1	95122420	95122894	chr1.95122420.95122894	4
chr1	99146189	99146583	chr1.99146189.99146583	8
chr1	100292698	100293114	chr1.100292698.100293114	3
chr1	100315555	100316001	chr1.100315555.100316001	4
chr1	100683441	100683899	chr1.100683441.100683899	4
chr1	101455218	101455644	chr1.101455218.101455644	2
chr1	105072923	105073269	chr1.105072923.105073269	3
chr1	107867455	107868011	chr1.107867455.107868011	3
chr1	108834000	108834579	chr1.108834000.108834579	2
chr1	110559106	110559644	chr1.110559106.110559644	5
chr1	110816981	110817469	chr1.110816981.110817469	9
chr1	111346091	111346829	chr1.111346091.111346829	1
chr1	112520139	112520620	chr1.112520139.112520620	2
chr1	114122825	114123749	chr1.114122825.114123749	6
chr1	114197647	114198087	chr1.114197647.114198087	2
chr1	115457364	115457736	chr1.115457364.115457736	3
chr1	115705144	115706206	chr1.115705144.115706206	9
chr1	115977632	115978060	chr1.115977632.115978060	1
chr1	116109679	116110073	chr1.116109679.116110073	2
chr1	116228632	116229094	chr1.116228632.116229094	2
chr1	117795251	117795787	chr1.117795251.117795787	5
chr1	119347850	119348372	chr1.119347850.119348372	5
chr1	119731054	119731616	chr1.119731054.119731616	5
chr1	121048256	121049068	chr1.121048256.121049068	10
chr1	143838136	143838823	chr1.143838136.143838823	4
chr1	144551868	144552475	chr1.144551868.144552475	20
chr1	145699772	145700224	chr1.145699772.145700224	4
chr1	147892221	147892683	chr1.147892221.147892683	3
chr1	148362500	148363142	chr1.148362500.148363142	8
chr1	148372865	148373287	chr1.148372865.148373287	3
chr1	149371980	149372433	chr1.149371980.149372433	1
chr1	152941460	152941892	chr1.152941460.152941892	1
chr1	152948735	152949467	chr1.152948735.152949467	4
chr1	152960631	152961205	chr1.152960631.152961205	2
chr1	153548371	153549077	chr1.153548371.153549077	8
chr1	153690215	153690816	chr1.153690215.153690816	3
chr1	154574761	154575508	chr1.154574761.154575508	3
chr1	154696020	154696509	chr1.154696020.154696509	3
chr1	155116182	155117186	chr1.155116182.155117186	3
chr1	156251524	156252185	chr1.156251524.156252185	2
chr1	156930492	156930883	chr1.156930492.156930883	4
chr1	158101988	158102503	chr1.158101988.158102503	3
chr1	159832504	159832979	chr1.159832504.159832979	1
chr1	159871560	159872254	chr1.159871560.159872254	2
chr1	160076341	160076756	chr1.160076341.160076756	4
chr1	160282865	160283286	chr1.160282865.160283286	4
chr1	161973911	161974371	chr1.161973911.161974371	1
chr1	162161152	162161569	chr1.162161152.162161569	2
chr1	162371663	162372183	chr1.162371663.162372183	3
chr1	162756592	162757087	chr1.162756592.162757087	5
chr1	165658170	165658556	chr1.165658170.165658556	3
chr1	165846398	165846852	chr1.165846398.165846852	4
chr1	166906536	166907102	chr1.166906536.166907102	2
chr1	167175766	167176129	chr1.167175766.167176129	1
chr1	167375989	167376377	chr1.167375989.167376377	1
chr1	167484919	167485396	chr1.167484919.167485396	4
chr1	167790144	167790735	chr1.167790144.167790735	5
chr1	167881772	167882263	chr1.167881772.167882263	5
chr1	168130097	168130562	chr1.168130097.168130562	3
chr1	168369691	168370200	chr1.168369691.168370200	4
chr1	171405128	171405524	chr1.171405128.171405524	3
chr1	172356572	172357077	chr1.172356572.172357077	2
chr1	172489835	172490399	chr1.172489835.172490399	2
chr1	172929035	172929525	chr1.172929035.172929525	7
chr1	173042888	173043727	chr1.173042888.173043727	6
chr1	174044907	174045299	chr1.174044907.174045299	4
chr1	176696132	176696605	chr1.176696132.176696605	3
chr1	177881207	177881597	chr1.177881207.177881597	2
chr1	179090480	179090919	chr1.179090480.179090919	1
chr1	179091691	179092204	chr1.179091691.179092204	6
chr1	180126525	180126884	chr1.180126525.180126884	2
chr1	180131526	180131969	chr1.180131526.180131969	3
chr1	180133577	180134132	chr1.180133577.180134132	7
chr1	180916508	180917217	chr1.180916508.180917217	6
chr1	181288864	181289196	chr1.181288864.181289196	2
chr1	182144120	182144717	chr1.182144120.182144717	4
chr1	182303780	182304168	chr1.182303780.182304168	2
chr1	183284084	183284741	chr1.183284084.183284741	3
