chr	start	end	name	mutation_count
chr20	38454995	38455535	chr20.38454995.38455535	2
chr20	38770641	38771348	chr20.38770641.38771348	7
chr20	38860447	38860860	chr20.38860447.38860860	3
chr20	38892605	38893048	chr20.38892605.38893048	3
chr20	38987856	38988276	chr20.38987856.38988276	2
chr20	39107844	39108267	chr20.39107844.39108267	2
chr20	39874128	39874471	chr20.39874128.39874471	1
chr20	39880992	39881352	chr20.39880992.39881352	5
chr20	40433112	40433881	chr20.40433112.40433881	4
chr20	40491916	40492361	chr20.40491916.40492361	2
chr20	40506616	40507075	chr20.40506616.40507075	2
chr20	41344504	41344999	chr20.41344504.41344999	1
chr20	41398452	41398965	chr20.41398452.41398965	3
chr20	42391842	42392229	chr20.42391842.42392229	2
chr20	43717598	43718174	chr20.43717598.43718174	3
chr20	43778576	43778903	chr20.43778576.43778903	2
chr20	43844803	43845461	chr20.43844803.43845461	5
chr20	43939328	43939843	chr20.43939328.43939843	2
chr20	44231191	44231720	chr20.44231191.44231720	2
chr20	44501421	44501983	chr20.44501421.44501983	6
chr20	44720672	44721977	chr20.44720672.44721977	9
chr20	44728792	44729726	chr20.44728792.44729726	12
chr20	44805971	44806629	chr20.44805971.44806629	4
chr20	44836707	44837277	chr20.44836707.44837277	3
chr20	44911462	44911983	chr20.44911462.44911983	7
chr20	45041674	45042097	chr20.45041674.45042097	1
chr20	45095703	45096435	chr20.45095703.45096435	6
chr20	45538265	45538715	chr20.45538265.45538715	1
chr20	45925198	45925829	chr20.45925198.45925829	5
chr20	46199210	46199696	chr20.46199210.46199696	4
chr20	46438144	46438692	chr20.46438144.46438692	4
chr20	46631311	46631706	chr20.46631311.46631706	4
chr20	46746913	46747503	chr20.46746913.46747503	4
chr20	46801390	46801829	chr20.46801390.46801829	3
chr20	46965394	46966099	chr20.46965394.46966099	4
chr20	47146674	47147205	chr20.47146674.47147205	3
chr20	47205682	47206125	chr20.47205682.47206125	2
chr20	47792035	47792613	chr20.47792035.47792613	8
chr20	47828168	47828742	chr20.47828168.47828742	19
chr20	47972233	47972563	chr20.47972233.47972563	5
chr20	48538420	48538907	chr20.48538420.48538907	5
chr20	48667845	48668313	chr20.48667845.48668313	8
chr20	48697772	48698412	chr20.48697772.48698412	3
chr20	48698953	48699306	chr20.48698953.48699306	6
chr20	48834260	48834755	chr20.48834260.48834755	6
chr20	48875858	48876552	chr20.48875858.48876552	5
chr20	49136306	49136753	chr20.49136306.49136753	2
chr20	49323683	49324217	chr20.49323683.49324217	9
chr20	49537122	49537558	chr20.49537122.49537558	3
chr20	49570776	49571346	chr20.49570776.49571346	2
chr20	49594456	49594926	chr20.49594456.49594926	6
chr20	49657545	49658048	chr20.49657545.49658048	2
chr20	49669672	49670140	chr20.49669672.49670140	2
chr20	49724939	49725355	chr20.49724939.49725355	3
chr20	49748044	49748506	chr20.49748044.49748506	1
chr20	49772346	49772746	chr20.49772346.49772746	3
chr20	49802531	49802889	chr20.49802531.49802889	3
chr20	50142810	50143238	chr20.50142810.50143238	3
chr20	50144459	50144871	chr20.50144459.50144871	3
chr20	50146859	50147401	chr20.50146859.50147401	3
chr20	50218966	50219561	chr20.50218966.50219561	11
chr20	50224476	50224925	chr20.50224476.50224925	2
chr20	50238222	50238644	chr20.50238222.50238644	4
chr20	50345617	50346130	chr20.50345617.50346130	7
chr20	50398552	50398876	chr20.50398552.50398876	4
chr20	50439019	50439501	chr20.50439019.50439501	7
chr20	50538307	50538748	chr20.50538307.50538748	2
chr20	50625686	50626691	chr20.50625686.50626691	4
chr20	50718080	50718446	chr20.50718080.50718446	2
chr20	51012254	51012913	chr20.51012254.51012913	2
chr20	51033847	51034231	chr20.51033847.51034231	3
chr20	51230759	51231299	chr20.51230759.51231299	2
chr20	51335359	51336013	chr20.51335359.51336013	6
chr20	51738990	51739315	chr20.51738990.51739315	2
chr20	52051121	52051524	chr20.52051121.52051524	3
chr20	52859243	52859641	chr20.52859243.52859641	3
chr20	53413138	53413585	chr20.53413138.53413585	5
chr20	53711749	53712977	chr20.53711749.53712977	15
chr20	54345282	54345744	chr20.54345282.54345744	3
chr20	56163936	56164284	chr20.56163936.56164284	5
chr20	56200622	56200977	chr20.56200622.56200977	6
chr20	56453451	56453788	chr20.56453451.56453788	5
chr20	56712199	56712651	chr20.56712199.56712651	4
chr20	56752211	56752723	chr20.56752211.56752723	11
chr20	56788235	56788771	chr20.56788235.56788771	7
chr20	56949363	56949773	chr20.56949363.56949773	3
chr20	56987369	56987770	chr20.56987369.56987770	2
chr20	57076074	57077074	chr20.57076074.57077074	7
chr20	57311151	57311535	chr20.57311151.57311535	5
chr20	57335491	57335870	chr20.57335491.57335870	1
chr20	57426459	57426844	chr20.57426459.57426844	3
chr20	57622334	57623135	chr20.57622334.57623135	10
chr20	57716188	57716866	chr20.57716188.57716866	5
chr20	57718512	57718916	chr20.57718512.57718916	1
chr20	57810862	57811369	chr20.57810862.57811369	5
chr20	58028206	58028633	chr20.58028206.58028633	5
chr20	58184054	58184545	chr20.58184054.58184545	4
chr20	58246467	58246885	chr20.58246467.58246885	3
chr20	58511424	58511781	chr20.58511424.58511781	7
chr20	58753599	58753930	chr20.58753599.58753930	1
chr20	59020839	59021489	chr20.59020839.59021489	8
chr20	60718815	60719139	chr20.60718815.60719139	5
chr20	60986631	60987415	chr20.60986631.60987415	13
chr20	61120781	61121304	chr20.61120781.61121304	3
chr20	61298026	61298591	chr20.61298026.61298591	6
chr20	61353126	61353700	chr20.61353126.61353700	10
chr20	61560398	61560909	chr20.61560398.61560909	9
chr20	61588388	61588970	chr20.61588388.61588970	5
chr20	61798690	61799228	chr20.61798690.61799228	4
chr20	61900100	61900678	chr20.61900100.61900678	13
chr20	61973563	61973968	chr20.61973563.61973968	2
chr20	61980928	61981498	chr20.61980928.61981498	6
chr20	62069056	62069398	chr20.62069056.62069398	3
chr20	62257446	62257816	chr20.62257446.62257816	5
chr20	62361800	62362419	chr20.62361800.62362419	2
chr20	62411603	62412259	chr20.62411603.62412259	5
chr20	62496437	62496973	chr20.62496437.62496973	2
chr20	62503380	62503925	chr20.62503380.62503925	5
chr20	62584920	62585885	chr20.62584920.62585885	19
chr20	62590177	62590976	chr20.62590177.62590976	8
chr20	62595503	62596144	chr20.62595503.62596144	11
chr20	62652385	62652898	chr20.62652385.62652898	11
chr20	62774792	62775179	chr20.62774792.62775179	9
chr20	62815373	62815886	chr20.62815373.62815886	6
chr20	62832410	62833100	chr20.62832410.62833100	7
chr20	62953965	62954693	chr20.62953965.62954693	8
chr20	63010265	63010778	chr20.63010265.63010778	5
chr20	63016913	63017497	chr20.63016913.63017497	5
chr20	63172745	63173266	chr20.63172745.63173266	4
chr20	63191475	63191936	chr20.63191475.63191936	6
chr20	63218722	63219173	chr20.63218722.63219173	2
chr20	63228791	63229439	chr20.63228791.63229439	10
chr20	63352409	63352902	chr20.63352409.63352902	4
chr20	63483871	63484328	chr20.63483871.63484328	4
chr20	63500861	63501419	chr20.63500861.63501419	7
chr20	63521811	63522651	chr20.63521811.63522651	6
chr20	63527006	63527403	chr20.63527006.63527403	3
chr20	63540170	63541114	chr20.63540170.63541114	16
chr20	63575125	63575754	chr20.63575125.63575754	11
chr20	63612209	63612850	chr20.63612209.63612850	7
chr20	63624459	63624844	chr20.63624459.63624844	3
chr20	63826704	63827255	chr20.63826704.63827255	3
chr20	63835014	63835463	chr20.63835014.63835463	4
chr20	63860255	63861120	chr20.63860255.63861120	15
chr20	64223373	64224121	chr20.64223373.64224121	5
chr20	64238160	64238877	chr20.64238160.64238877	9
chr21	13806481	13806901	chr21.13806481.13806901	26
chr21	14753804	14754357	chr21.14753804.14754357	4
chr21	14762809	14763193	chr21.14762809.14763193	4
chr21	14766298	14766682	chr21.14766298.14766682	3
chr21	14773860	14774205	chr21.14773860.14774205	3
chr21	15472231	15472579	chr21.15472231.15472579	4
chr21	15514214	15514620	chr21.15514214.15514620	1
chr21	15604401	15604818	chr21.15604401.15604818	3
chr21	15848670	15849047	chr21.15848670.15849047	3
chr21	16563791	16564184	chr21.16563791.16564184	3
chr21	16821687	16822072	chr21.16821687.16822072	3
chr21	17114136	17114441	chr21.17114136.17114441	3
chr21	18772443	18772956	chr21.18772443.18772956	2
chr21	20016692	20017077	chr21.20016692.20017077	7
chr21	20258566	20259064	chr21.20258566.20259064	6
chr21	21364806	21365287	chr21.21364806.21365287	3
chr21	23384871	23385246	chr21.23384871.23385246	3
chr21	25834271	25834787	chr21.25834271.25834787	4
chr21	25837499	25837951	chr21.25837499.25837951	12
chr21	25963305	25963706	chr21.25963305.25963706	1
chr21	26756419	26756903	chr21.26756419.26756903	3
chr21	27112064	27112601	chr21.27112064.27112601	2
chr21	27649337	27649763	chr21.27649337.27649763	2
chr21	28687574	28688023	chr21.28687574.28688023	5
chr21	29162799	29163385	chr21.29162799.29163385	4
chr21	29271971	29272326	chr21.29271971.29272326	3
chr21	29335130	29335478	chr21.29335130.29335478	1
chr21	29641801	29642418	chr21.29641801.29642418	9
chr21	29647346	29647807	chr21.29647346.29647807	4
chr21	29649383	29649824	chr21.29649383.29649824	7
chr21	29656743	29657227	chr21.29656743.29657227	10
chr21	30257881	30258251	chr21.30257881.30258251	2
chr21	31219184	31219582	chr21.31219184.31219582	2
chr21	31450971	31451650	chr21.31450971.31451650	3
chr21	31457715	31458054	chr21.31457715.31458054	9
chr21	31472491	31472878	chr21.31472491.31472878	2
chr21	31623697	31624126	chr21.31623697.31624126	4
chr21	31630019	31630532	chr21.31630019.31630532	1
chr21	31933796	31934113	chr21.31933796.31934113	2
chr21	32306127	32306706	chr21.32306127.32306706	2
chr21	32578121	32578562	chr21.32578121.32578562	4
chr21	32844676	32845518	chr21.32844676.32845518	4
chr21	33011501	33011940	chr21.33011501.33011940	1
chr21	33197672	33198036	chr21.33197672.33198036	2
chr21	33286880	33287557	chr21.33286880.33287557	4
chr21	33362295	33362698	chr21.33362295.33362698	1
chr21	33368227	33368579	chr21.33368227.33368579	2
chr21	33380659	33381062	chr21.33380659.33381062	1
chr21	33442054	33442644	chr21.33442054.33442644	3
chr21	33655665	33656342	chr21.33655665.33656342	3
chr21	33670180	33671014	chr21.33670180.33671014	10
chr21	33692250	33692691	chr21.33692250.33692691	8
chr21	33761728	33762184	chr21.33761728.33762184	2
chr21	33762918	33763635	chr21.33762918.33763635	2
chr21	33848433	33848945	chr21.33848433.33848945	7
chr21	34056246	34056603	chr21.34056246.34056603	6
chr21	34336635	34337361	chr21.34336635.34337361	3
chr21	34373140	34373823	chr21.34373140.34373823	6
chr21	34690444	34691115	chr21.34690444.34691115	4
chr21	34819892	34820491	chr21.34819892.34820491	2
chr21	35559124	35559622	chr21.35559124.35559622	3
chr21	35575279	35575650	chr21.35575279.35575650	7
chr21	36236409	36236858	chr21.36236409.36236858	6
chr21	36415455	36415810	chr21.36415455.36415810	15
chr21	36429878	36430647	chr21.36429878.36430647	5
chr21	36518898	36519310	chr21.36518898.36519310	2
chr21	36678246	36678952	chr21.36678246.36678952	11
chr21	36773168	36773719	chr21.36773168.36773719	6
chr21	37153981	37154512	chr21.37153981.37154512	9
chr21	38014361	38014977	chr21.38014361.38014977	5
chr21	38089685	38090126	chr21.38089685.38090126	2
chr21	38113048	38113410	chr21.38113048.38113410	2
chr21	38139728	38140153	chr21.38139728.38140153	1
chr21	38220189	38220556	chr21.38220189.38220556	4
chr21	38272374	38272720	chr21.38272374.38272720	3
chr21	38798406	38799014	chr21.38798406.38799014	2
chr21	39004591	39005360	chr21.39004591.39005360	12
chr21	39077692	39078359	chr21.39077692.39078359	4
chr21	39079639	39080030	chr21.39079639.39080030	15
chr21	39082611	39083252	chr21.39082611.39083252	2
chr21	39088829	39089444	chr21.39088829.39089444	6
chr21	39153457	39153876	chr21.39153457.39153876	3
chr21	39373726	39374054	chr21.39373726.39374054	3
chr21	39380962	39381521	chr21.39380962.39381521	3
chr21	39461517	39461952	chr21.39461517.39461952	2
chr21	39562985	39563538	chr21.39562985.39563538	3
chr21	40936862	40937440	chr21.40936862.40937440	10
chr21	41011058	41011493	chr21.41011058.41011493	3
chr21	41071423	41071865	chr21.41071423.41071865	7
chr21	41112827	41114193	chr21.41112827.41114193	7
chr21	41326169	41326809	chr21.41326169.41326809	3
chr21	41366783	41367301	chr21.41366783.41367301	5
chr21	41395111	41395463	chr21.41395111.41395463	3
chr21	41467351	41467935	chr21.41467351.41467935	4
chr21	41621660	41622102	chr21.41621660.41622102	7
chr21	41663886	41664647	chr21.41663886.41664647	5
chr21	41680464	41680977	chr21.41680464.41680977	4
chr21	41699500	41700019	chr21.41699500.41700019	8
chr21	41715661	41716447	chr21.41715661.41716447	6
chr21	41726872	41728040	chr21.41726872.41728040	12
chr21	41761325	41761796	chr21.41761325.41761796	3
chr21	41783430	41784486	chr21.41783430.41784486	15
chr21	41817249	41817687	chr21.41817249.41817687	10
chr21	41849026	41849422	chr21.41849026.41849422	6
chr21	41968568	41969304	chr21.41968568.41969304	10
chr21	42081237	42081675	chr21.42081237.42081675	3
chr21	42107686	42108612	chr21.42107686.42108612	2
chr21	42228014	42228604	chr21.42228014.42228604	14
chr21	42297296	42297905	chr21.42297296.42297905	9
chr21	42395781	42396582	chr21.42395781.42396582	5
chr21	42518081	42518978	chr21.42518081.42518978	7
chr21	42731273	42731697	chr21.42731273.42731697	6
chr21	42763670	42764597	chr21.42763670.42764597	7
chr21	42781367	42782136	chr21.42781367.42782136	15
chr21	42818339	42818700	chr21.42818339.42818700	7
chr21	42862939	42863362	chr21.42862939.42863362	6
chr21	42955467	42956236	chr21.42955467.42956236	8
chr21	42997147	42997559	chr21.42997147.42997559	5
chr21	43069698	43070569	chr21.43069698.43070569	12
chr21	43086658	43087124	chr21.43086658.43087124	4
chr21	43162000	43162603	chr21.43162000.43162603	8
chr21	43355857	43356420	chr21.43355857.43356420	1
chr21	43396801	43397187	chr21.43396801.43397187	4
chr21	43409075	43409972	chr21.43409075.43409972	8
chr21	43447487	43448104	chr21.43447487.43448104	2
chr21	43639821	43640228	chr21.43639821.43640228	3
chr21	43733611	43734139	chr21.43733611.43734139	3
chr21	43779709	43780155	chr21.43779709.43780155	4
chr21	43815979	43816681	chr21.43815979.43816681	7
chr21	43825285	43825797	chr21.43825285.43825797	4
chr21	43842759	43843096	chr21.43842759.43843096	2
chr21	43880143	43880789	chr21.43880143.43880789	4
chr21	43941751	43942275	chr21.43941751.43942275	5
chr21	44071777	44072263	chr21.44071777.44072263	1
chr21	44145900	44146581	chr21.44145900.44146581	12
chr21	44154837	44155312	chr21.44154837.44155312	15
chr21	44192172	44192665	chr21.44192172.44192665	6
chr21	44207820	44208682	chr21.44207820.44208682	9
chr21	44251821	44252385	chr21.44251821.44252385	12
chr21	44267650	44268375	chr21.44267650.44268375	6
chr21	44340212	44340596	chr21.44340212.44340596	1
chr21	44461547	44461900	chr21.44461547.44461900	2
chr21	44480394	44480861	chr21.44480394.44480861	2
chr21	44505603	44506256	chr21.44505603.44506256	8
chr21	44509527	44510017	chr21.44509527.44510017	8
chr21	44569064	44569630	chr21.44569064.44569630	11
chr21	44582068	44582595	chr21.44582068.44582595	4
chr21	44755318	44755804	chr21.44755318.44755804	5
chr21	44865588	44866107	chr21.44865588.44866107	7
chr21	44875337	44875897	chr21.44875337.44875897	8
chr21	44878664	44879163	chr21.44878664.44879163	5
chr21	44880906	44881534	chr21.44880906.44881534	8
chr21	44882333	44883111	chr21.44882333.44883111	7
chr21	44892754	44893508	chr21.44892754.44893508	10
chr21	44911365	44912510	chr21.44911365.44912510	19
chr21	44946894	44948319	chr21.44946894.44948319	15
chr21	45000123	45000682	chr21.45000123.45000682	4
chr21	45049793	45050176	chr21.45049793.45050176	8
chr21	45093235	45093673	chr21.45093235.45093673	4
chr21	45115112	45115605	chr21.45115112.45115605	3
chr21	45154709	45155275	chr21.45154709.45155275	5
chr21	45294716	45295167	chr21.45294716.45295167	3
chr21	45308601	45309648	chr21.45308601.45309648	17
chr21	45365704	45366244	chr21.45365704.45366244	7
chr21	45366886	45367362	chr21.45366886.45367362	2
chr21	45372990	45373338	chr21.45372990.45373338	5
chr21	45460510	45461151	chr21.45460510.45461151	9
chr21	45523153	45524191	chr21.45523153.45524191	10
chr21	45525293	45525896	chr21.45525293.45525896	8
chr21	45612006	45612918	chr21.45612006.45612918	8
chr21	45615326	45615939	chr21.45615326.45615939	2
chr21	45634521	45635103	chr21.45634521.45635103	4
chr21	45950733	45951136	chr21.45950733.45951136	3
chr21	46053346	46053779	chr21.46053346.46053779	9
chr21	46071130	46071603	chr21.46071130.46071603	6
chr21	46135653	46136672	chr21.46135653.46136672	11
chr21	46184403	46185309	chr21.46184403.46185309	12
chr21	46188486	46188863	chr21.46188486.46188863	4
chr21	46295990	46296842	chr21.46295990.46296842	10
chr21	46347848	46348360	chr21.46347848.46348360	3
chr21	46515095	46515634	chr21.46515095.46515634	5
chr21	46621444	46621989	chr21.46621444.46621989	6
chr21	46622182	46622890	chr21.46622182.46622890	7
chr21	46634987	46636453	chr21.46634987.46636453	17
chr21	46661286	46662129	chr21.46661286.46662129	8
chr21	46667203	46668579	chr21.46667203.46668579	15
chr22	16917494	16917849	chr22.16917494.16917849	5
chr22	17233377	17233924	chr22.17233377.17233924	2
chr22	17242834	17243258	chr22.17242834.17243258	1
chr22	17477346	17477865	chr22.17477346.17477865	3
chr22	17673076	17673410	chr22.17673076.17673410	2
chr22	17767423	17767975	chr22.17767423.17767975	7
chr22	17786474	17787427	chr22.17786474.17787427	5
chr22	17797647	17798129	chr22.17797647.17798129	3
chr22	17913627	17914066	chr22.17913627.17914066	2
chr22	17920093	17920751	chr22.17920093.17920751	2
chr22	17922854	17923563	chr22.17922854.17923563	3
chr22	17952454	17952900	chr22.17952454.17952900	4
chr22	17954493	17954840	chr22.17954493.17954840	2
chr22	18032438	18032877	chr22.18032438.18032877	1
chr22	18076116	18076501	chr22.18076116.18076501	3
chr22	18092215	18092683	chr22.18092215.18092683	2
chr22	18148434	18148843	chr22.18148434.18148843	4
chr22	18154814	18155221	chr22.18154814.18155221	2
chr22	18810613	18811294	chr22.18810613.18811294	5
chr22	18824706	18825219	chr22.18824706.18825219	4
chr22	19066482	19067275	chr22.19066482.19067275	3
chr22	19195677	19196318	chr22.19195677.19196318	4
chr22	19576641	19577613	chr22.19576641.19577613	9
chr22	19615233	19615672	chr22.19615233.19615672	6
chr22	19705351	19705941	chr22.19705351.19705941	7
chr22	19848872	19849282	chr22.19848872.19849282	5
chr22	19878886	19879527	chr22.19878886.19879527	1
chr22	19959249	19959851	chr22.19959249.19959851	4
chr22	19965960	19966447	chr22.19965960.19966447	3
chr22	19984249	19984787	chr22.19984249.19984787	4
chr22	20025430	20025889	chr22.20025430.20025889	5
chr22	20429844	20430334	chr22.20429844.20430334	3
chr22	20741862	20742262	chr22.20741862.20742262	1
chr22	20750561	20751255	chr22.20750561.20751255	7
chr22	20792578	20792979	chr22.20792578.20792979	1
chr22	21037761	21038162	chr22.21037761.21038162	1
chr22	21574448	21574798	chr22.21574448.21574798	4
chr22	21593891	21594243	chr22.21593891.21594243	1
chr22	22026429	22026917	chr22.22026429.22026917	2
chr22	22210376	22210835	chr22.22210376.22210835	3
chr22	22884990	22885441	chr22.22884990.22885441	3
chr22	23216800	23217236	chr22.23216800.23217236	1
chr22	23305157	23306317	chr22.23305157.23306317	8
chr22	23315555	23315965	chr22.23315555.23315965	5
chr22	23627513	23627973	chr22.23627513.23627973	6
chr22	23675461	23675955	chr22.23675461.23675955	5
chr22	23763341	23763966	chr22.23763341.23763966	3
chr22	23833916	23834476	chr22.23833916.23834476	1
chr22	23987854	23988212	chr22.23987854.23988212	7
chr22	24176761	24177350	chr22.24176761.24177350	3
chr22	24264432	24264885	chr22.24264432.24264885	2
chr22	24607474	24607830	chr22.24607474.24607830	3
chr22	24768896	24769309	chr22.24768896.24769309	6
chr22	24894468	24894898	chr22.24894468.24894898	4
chr22	24937190	24937624	chr22.24937190.24937624	3
chr22	25060629	25061182	chr22.25060629.25061182	5
chr22	25101079	25101513	chr22.25101079.25101513	2
chr22	25199782	25200248	chr22.25199782.25200248	5
chr22	25333611	25333939	chr22.25333611.25333939	9
chr22	25398516	25398952	chr22.25398516.25398952	2
chr22	25406556	25406962	chr22.25406556.25406962	1
chr22	25623321	25623763	chr22.25623321.25623763	6
chr22	26493656	26494203	chr22.26493656.26494203	6
chr22	26536463	26536851	chr22.26536463.26536851	4
chr22	26568225	26568866	chr22.26568225.26568866	4
chr22	26986948	26987333	chr22.26986948.26987333	3
chr22	27045405	27045758	chr22.27045405.27045758	3
chr22	27112206	27112661	chr22.27112206.27112661	17
chr22	27134359	27134847	chr22.27134359.27134847	4
chr22	27336235	27337261	chr22.27336235.27337261	6
chr22	27373353	27373794	chr22.27373353.27373794	12
chr22	27416874	27417398	chr22.27416874.27417398	1
chr22	27461396	27461993	chr22.27461396.27461993	1
chr22	27474010	27474527	chr22.27474010.27474527	4
chr22	27627565	27627909	chr22.27627565.27627909	5
chr22	27669177	27669959	chr22.27669177.27669959	4
chr22	27746913	27747490	chr22.27746913.27747490	5
chr22	27987666	27988077	chr22.27987666.27988077	3
chr22	29209553	29210003	chr22.29209553.29210003	3
chr22	29594092	29594425	chr22.29594092.29594425	4
chr22	29692186	29692751	chr22.29692186.29692751	9
chr22	29701406	29702015	chr22.29701406.29702015	6
chr22	29816237	29816695	chr22.29816237.29816695	2
chr22	30036713	30037148	chr22.30036713.30037148	4
chr22	30212671	30213015	chr22.30212671.30213015	4
chr22	30252592	30253057	chr22.30252592.30253057	1
chr22	30314851	30315322	chr22.30314851.30315322	3
chr22	30334599	30335246	chr22.30334599.30335246	3
chr22	30505601	30506067	chr22.30505601.30506067	3
chr22	30581998	30582404	chr22.30581998.30582404	4
chr22	30652684	30653358	chr22.30652684.30653358	4
chr22	30717312	30717897	chr22.30717312.30717897	3
chr22	30830901	30831502	chr22.30830901.30831502	3
chr22	30841417	30841930	chr22.30841417.30841930	3
chr22	31150656	31151043	chr22.31150656.31151043	1
chr22	31284434	31285079	chr22.31284434.31285079	7
chr22	31654564	31654949	chr22.31654564.31654949	5
chr22	31872401	31872786	chr22.31872401.31872786	1
chr22	32005448	32005857	chr22.32005448.32005857	4
chr22	32281062	32281588	chr22.32281062.32281588	5
chr22	32502295	32502809	chr22.32502295.32502809	3
chr22	32532415	32533103	chr22.32532415.32533103	6
chr22	32665748	32666178	chr22.32665748.32666178	5
chr22	32752273	32753117	chr22.32752273.32753117	6
chr22	32880044	32880508	chr22.32880044.32880508	5
chr22	32897108	32897893	chr22.32897108.32897893	4
chr22	33066915	33067244	chr22.33066915.33067244	4
chr22	33540203	33540716	chr22.33540203.33540716	5
chr22	33883546	33883957	chr22.33883546.33883957	2
chr22	35033935	35034342	chr22.35033935.35034342	3
chr22	35301446	35302112	chr22.35301446.35302112	4
chr22	35334127	35334567	chr22.35334127.35334567	3
chr22	35443408	35444047	chr22.35443408.35444047	8
chr22	35506323	35506719	chr22.35506323.35506719	1
chr22	35589233	35589725	chr22.35589233.35589725	5
chr22	35597719	35598307	chr22.35597719.35598307	9
chr22	35783992	35784671	chr22.35783992.35784671	11
chr22	35824333	35824697	chr22.35824333.35824697	2
chr22	36145131	36145699	chr22.36145131.36145699	3
chr22	36201719	36202198	chr22.36201719.36202198	9
chr22	36334062	36334776	chr22.36334062.36334776	1
chr22	36341710	36342108	chr22.36341710.36342108	2
chr22	36364935	36365455	chr22.36364935.36365455	5
chr22	36370318	36371028	chr22.36370318.36371028	7
chr22	36435527	36436248	chr22.36435527.36436248	9
chr22	36457872	36458367	chr22.36457872.36458367	7
chr22	36480061	36480470	chr22.36480061.36480470	1
chr22	36672385	36672727	chr22.36672385.36672727	2
chr22	36900837	36901482	chr22.36900837.36901482	10
chr22	37032680	37033368	chr22.37032680.37033368	4
chr22	37044116	37044520	chr22.37044116.37044520	2
chr22	37244292	37244679	chr22.37244292.37244679	4
chr22	37248299	37248842	chr22.37248299.37248842	3
chr22	37259625	37260137	chr22.37259625.37260137	3
chr22	37303780	37304306	chr22.37303780.37304306	4
chr22	37345853	37346404	chr22.37345853.37346404	5
chr22	37350557	37351152	chr22.37350557.37351152	4
chr22	37454825	37455363	chr22.37454825.37455363	3
chr22	37496647	37497242	chr22.37496647.37497242	3
chr22	37696684	37697222	chr22.37696684.37697222	5
chr22	38031601	38032080	chr22.38031601.38032080	1
chr22	38069156	38069964	chr22.38069156.38069964	6
chr22	38138063	38138466	chr22.38138063.38138466	1
chr22	38236803	38237239	chr22.38236803.38237239	2
chr22	38283809	38284148	chr22.38283809.38284148	7
chr22	38766226	38766684	chr22.38766226.38766684	4
chr22	38802726	38803208	chr22.38802726.38803208	2
chr22	38847002	38847410	chr22.38847002.38847410	5
chr22	39232993	39233731	chr22.39232993.39233731	8
chr22	39437222	39438153	chr22.39437222.39438153	9
chr22	39478386	39479153	chr22.39478386.39479153	7
chr22	39496433	39496753	chr22.39496433.39496753	2
chr22	39567317	39568146	chr22.39567317.39568146	3
chr22	39622760	39623284	chr22.39622760.39623284	13
chr22	39706064	39707058	chr22.39706064.39707058	5
chr22	40397455	40397884	chr22.40397455.40397884	6
chr22	40482112	40482480	chr22.40482112.40482480	3
chr22	40492206	40492843	chr22.40492206.40492843	3
chr22	40552095	40552544	chr22.40552095.40552544	1
chr22	40605721	40606291	chr22.40605721.40606291	4
chr22	40711636	40712164	chr22.40711636.40712164	7
chr22	41603931	41604432	chr22.41603931.41604432	2
chr22	41667438	41667832	chr22.41667438.41667832	6
chr22	41725618	41726047	chr22.41725618.41726047	3
chr22	42180404	42180876	chr22.42180404.42180876	1
chr22	42279518	42280159	chr22.42279518.42280159	10
chr22	42313906	42314463	chr22.42313906.42314463	4
chr22	42334502	42334961	chr22.42334502.42334961	3
chr22	42356862	42357265	chr22.42356862.42357265	5
chr22	42401482	42402003	chr22.42401482.42402003	5
chr22	42437991	42438467	chr22.42437991.42438467	6
chr22	42623210	42624142	chr22.42623210.42624142	3
chr22	42645613	42646503	chr22.42645613.42646503	16
chr22	42686135	42686806	chr22.42686135.42686806	4
chr22	42863346	42863837	chr22.42863346.42863837	5
chr22	43000523	43000907	chr22.43000523.43000907	1
chr22	43008646	43009071	chr22.43008646.43009071	1
chr22	43024966	43025819	chr22.43024966.43025819	7
chr22	43036184	43037053	chr22.43036184.43037053	9
chr22	43053175	43053590	chr22.43053175.43053590	3
chr22	43127507	43128012	chr22.43127507.43128012	3
chr22	43144982	43145413	chr22.43144982.43145413	1
chr22	43148575	43149046	chr22.43148575.43149046	3
chr22	43154837	43155378	chr22.43154837.43155378	3
chr22	43263773	43264551	chr22.43263773.43264551	5
chr22	43388378	43388780	chr22.43388378.43388780	4
chr22	43530106	43531444	chr22.43530106.43531444	12
chr22	43796601	43797113	chr22.43796601.43797113	5
chr22	43901998	43902774	chr22.43901998.43902774	9
chr22	43915540	43916030	chr22.43915540.43916030	4
chr22	43985611	43985966	chr22.43985611.43985966	5
chr22	44027003	44027371	chr22.44027003.44027371	5
chr22	44037575	44038515	chr22.44037575.44038515	4
chr22	44047788	44048508	chr22.44047788.44048508	4
chr22	44081920	44082432	chr22.44081920.44082432	4
chr22	44091405	44091767	chr22.44091405.44091767	4
chr22	44108885	44109302	chr22.44108885.44109302	3
chr22	44144886	44145366	chr22.44144886.44145366	7
chr22	44329380	44330105	chr22.44329380.44330105	8
chr22	44707770	44708191	chr22.44707770.44708191	5
chr22	44808350	44808759	chr22.44808350.44808759	5
chr22	45082748	45083194	chr22.45082748.45083194	3
chr22	45090571	45091004	chr22.45090571.45091004	2
chr22	45101835	45102286	chr22.45101835.45102286	7
chr22	45231345	45231730	chr22.45231345.45231730	9
