chr	start	end	name	mutation_count
chr22	23315555	23315965	chr22.23315555.23315965	5
chr22	23675461	23675955	chr22.23675461.23675955	5
chr22	23987854	23988212	chr22.23987854.23988212	7
chr22	24264432	24264801	chr22.24264432.24264801	1
chr22	24607474	24607830	chr22.24607474.24607830	3
chr22	24768896	24769309	chr22.24768896.24769309	6
chr22	24894468	24894898	chr22.24894468.24894898	4
chr22	24937190	24937624	chr22.24937190.24937624	3
chr22	25101079	25101513	chr22.25101079.25101513	2
chr22	25199782	25200248	chr22.25199782.25200248	5
chr22	25333611	25333939	chr22.25333611.25333939	9
chr22	25398516	25398952	chr22.25398516.25398952	2
chr22	25623321	25623763	chr22.25623321.25623763	6
chr22	26493656	26494203	chr22.26493656.26494203	6
chr22	26536463	26536851	chr22.26536463.26536851	4
chr22	26986948	26987333	chr22.26986948.26987333	3
chr22	27045405	27045758	chr22.27045405.27045758	3
chr22	27134359	27134847	chr22.27134359.27134847	4
chr22	27336235	27337261	chr22.27336235.27337261	6
chr22	27373353	27373794	chr22.27373353.27373794	12
chr22	27416874	27417398	chr22.27416874.27417398	1
chr22	27461396	27461993	chr22.27461396.27461993	1
chr22	27474010	27474527	chr22.27474010.27474527	4
chr22	27627565	27627909	chr22.27627565.27627909	5
chr22	29209553	29210003	chr22.29209553.29210003	3
chr22	29701406	29702015	chr22.29701406.29702015	6
chr22	29816237	29816695	chr22.29816237.29816695	2
chr22	30212671	30213015	chr22.30212671.30213015	4
chr22	30717312	30717897	chr22.30717312.30717897	3
chr22	30830901	30831502	chr22.30830901.30831502	3
chr22	30841417	30841930	chr22.30841417.30841930	3
chr22	31872401	31872786	chr22.31872401.31872786	1
chr22	32005448	32005857	chr22.32005448.32005857	4
chr22	32281062	32281588	chr22.32281062.32281588	5
chr22	32532415	32533103	chr22.32532415.32533103	6
chr22	33540203	33540716	chr22.33540203.33540716	5
chr22	35301446	35302112	chr22.35301446.35302112	4
chr22	35443408	35444047	chr22.35443408.35444047	8
chr22	35506323	35506719	chr22.35506323.35506719	1
chr22	35589233	35589725	chr22.35589233.35589725	5
chr22	35783992	35784671	chr22.35783992.35784671	11
chr22	36201719	36202198	chr22.36201719.36202198	9
chr22	36341710	36342108	chr22.36341710.36342108	2
chr22	36364935	36365455	chr22.36364935.36365455	5
chr22	36457872	36458367	chr22.36457872.36458367	7
chr22	36480061	36480470	chr22.36480061.36480470	1
chr22	36900837	36901482	chr22.36900837.36901482	10
chr22	37044116	37044520	chr22.37044116.37044520	2
chr22	37244292	37244679	chr22.37244292.37244679	4
chr22	37248299	37248842	chr22.37248299.37248842	3
chr22	37303780	37304306	chr22.37303780.37304306	4
chr22	37345853	37346404	chr22.37345853.37346404	5
chr22	37454825	37455363	chr22.37454825.37455363	3
chr22	37696684	37697222	chr22.37696684.37697222	5
chr22	38236803	38237239	chr22.38236803.38237239	2
chr22	38283809	38284148	chr22.38283809.38284148	7
chr22	38766226	38766684	chr22.38766226.38766684	4
chr22	38802726	38803208	chr22.38802726.38803208	2
chr22	38847002	38847410	chr22.38847002.38847410	5
chr22	39437222	39438153	chr22.39437222.39438153	9
chr22	39496433	39496753	chr22.39496433.39496753	2
chr22	39567317	39568146	chr22.39567317.39568146	3
chr22	39622760	39623284	chr22.39622760.39623284	13
chr22	40397455	40397884	chr22.40397455.40397884	6
chr22	40482112	40482480	chr22.40482112.40482480	3
chr22	40492206	40492843	chr22.40492206.40492843	3
chr22	40552095	40552544	chr22.40552095.40552544	1
chr22	40711636	40712164	chr22.40711636.40712164	7
chr22	41603931	41604432	chr22.41603931.41604432	2
chr22	41667438	41667832	chr22.41667438.41667832	6
chr22	41725618	41726047	chr22.41725618.41726047	3
chr22	42180404	42180876	chr22.42180404.42180876	1
chr22	42437991	42438467	chr22.42437991.42438467	6
chr22	42623210	42624142	chr22.42623210.42624142	3
chr22	42686135	42686806	chr22.42686135.42686806	4
chr22	42863346	42863837	chr22.42863346.42863837	5
chr22	43000523	43000907	chr22.43000523.43000907	1
chr22	43053175	43053590	chr22.43053175.43053590	3
chr22	43127507	43128012	chr22.43127507.43128012	3
chr22	43144982	43145413	chr22.43144982.43145413	1
chr22	43148575	43149046	chr22.43148575.43149046	3
chr22	43263773	43264551	chr22.43263773.43264551	5
chr22	43388378	43388780	chr22.43388378.43388780	4
chr22	43530106	43531444	chr22.43530106.43531444	12
chr22	43901998	43902774	chr22.43901998.43902774	9
chr22	43915540	43916030	chr22.43915540.43916030	4
chr22	43985611	43985966	chr22.43985611.43985966	5
chr22	44027003	44027371	chr22.44027003.44027371	5
chr22	44037575	44038515	chr22.44037575.44038515	4
chr22	44047788	44048508	chr22.44047788.44048508	4
chr22	44091405	44091767	chr22.44091405.44091767	4
chr22	44329380	44330105	chr22.44329380.44330105	8
chr22	44808350	44808759	chr22.44808350.44808759	5
chr22	45082748	45083194	chr22.45082748.45083194	3
chr22	45090571	45091004	chr22.45090571.45091004	2
chr22	45101835	45102286	chr22.45101835.45102286	7
chr22	45246393	45246750	chr22.45246393.45246750	2
chr22	45317484	45317999	chr22.45317484.45317999	1
chr22	45511954	45512432	chr22.45511954.45512432	6
chr22	45537619	45538402	chr22.45537619.45538402	8
chr22	45549094	45549616	chr22.45549094.45549616	3
chr22	45638990	45639503	chr22.45638990.45639503	7
chr22	45887543	45888235	chr22.45887543.45888235	13
chr22	45934638	45935092	chr22.45934638.45935092	5
chr22	45974547	45974932	chr22.45974547.45974932	4
chr22	46454496	46455432	chr22.46454496.46455432	6
chr22	46548026	46548436	chr22.46548026.46548436	2
chr22	46646534	46646872	chr22.46646534.46646872	4
chr22	46864321	46864726	chr22.46864321.46864726	7
chr22	46934756	46935406	chr22.46934756.46935406	11
chr22	47102619	47103259	chr22.47102619.47103259	19
chr22	47275664	47276540	chr22.47275664.47276540	8
chr22	47631495	47632046	chr22.47631495.47632046	15
chr22	47835731	47836143	chr22.47835731.47836143	4
chr22	47918501	47919069	chr22.47918501.47919069	1
chr22	48045505	48045894	chr22.48045505.48045894	3
chr22	48084173	48084726	chr22.48084173.48084726	4
chr22	48098262	48098671	chr22.48098262.48098671	2
chr22	48370099	48370567	chr22.48370099.48370567	6
chr22	49372495	49373209	chr22.49372495.49373209	7
chr22	49434245	49434656	chr22.49434245.49434656	6
chr22	49657276	49658136	chr22.49657276.49658136	10
chr22	49735285	49735843	chr22.49735285.49735843	11
chr2	437861	438502	chr2.437861.438502	5
chr2	1553679	1554329	chr2.1553679.1554329	4
chr2	1701965	1702357	chr2.1701965.1702357	2
chr2	2083279	2083804	chr2.2083279.2083804	1
chr2	2662145	2663328	chr2.2662145.2663328	16
chr2	2665262	2665726	chr2.2665262.2665726	8
chr2	2844262	2844646	chr2.2844262.2844646	4
chr2	3095583	3095994	chr2.3095583.3095994	2
chr2	3168465	3169083	chr2.3168465.3169083	6
chr2	3470064	3470782	chr2.3470064.3470782	7
chr2	3480635	3481102	chr2.3480635.3481102	5
chr2	3601619	3602027	chr2.3601619.3602027	6
chr2	3620841	3621210	chr2.3620841.3621210	3
chr2	3651515	3652614	chr2.3651515.3652614	23
chr2	3657484	3657957	chr2.3657484.3657957	3
chr2	3780854	3781318	chr2.3780854.3781318	3
chr2	4246292	4246937	chr2.4246292.4246937	8
chr2	4354739	4355123	chr2.4354739.4355123	5
chr2	6886052	6886436	chr2.6886052.6886436	4
chr2	7026759	7027215	chr2.7026759.7027215	2
chr2	8312976	8313400	chr2.8312976.8313400	1
chr2	8324551	8324935	chr2.8324551.8324935	4
chr2	8437665	8438045	chr2.8437665.8438045	3
chr2	8644870	8645542	chr2.8644870.8645542	5
chr2	9380718	9381758	chr2.9380718.9381758	9
chr2	9641556	9642089	chr2.9641556.9642089	6
chr2	9737290	9737790	chr2.9737290.9737790	8
chr2	9768299	9768919	chr2.9768299.9768919	6
chr2	9847259	9847700	chr2.9847259.9847700	6
chr2	9944330	9944787	chr2.9944330.9944787	4
chr2	9976033	9976518	chr2.9976033.9976518	3
chr2	10028966	10029868	chr2.10028966.10029868	7
chr2	10270698	10271211	chr2.10270698.10271211	4
chr2	10330117	10330820	chr2.10330117.10330820	2
chr2	10330884	10331571	chr2.10330884.10331571	12
chr2	10389635	10390276	chr2.10389635.10390276	4
chr2	10390324	10390881	chr2.10390324.10390881	8
chr2	10534930	10535242	chr2.10534930.10535242	6
chr2	10635563	10635929	chr2.10635563.10635929	5
chr2	10757391	10758040	chr2.10757391.10758040	3
chr2	10843961	10844604	chr2.10843961.10844604	7
chr2	11028396	11028781	chr2.11028396.11028781	1
chr2	11056560	11057044	chr2.11056560.11057044	3
chr2	11073282	11073692	chr2.11073282.11073692	4
chr2	11647946	11648265	chr2.11647946.11648265	2
chr2	11656646	11657031	chr2.11656646.11657031	3
chr2	11938061	11938731	chr2.11938061.11938731	4
chr2	12008797	12009152	chr2.12008797.12009152	3
chr2	12046568	12047093	chr2.12046568.12047093	6
chr2	12048527	12049038	chr2.12048527.12049038	3
chr2	12076857	12077321	chr2.12076857.12077321	3
chr2	12168999	12169440	chr2.12168999.12169440	3
chr2	12284542	12284945	chr2.12284542.12284945	3
chr2	12619873	12620465	chr2.12619873.12620465	1
chr2	12754704	12755136	chr2.12754704.12755136	5
chr2	14288103	14288555	chr2.14288103.14288555	2
chr2	14781264	14781679	chr2.14781264.14781679	5
chr2	15142132	15142612	chr2.15142132.15142612	6
chr2	15224014	15224400	chr2.15224014.15224400	2
chr2	15338101	15338520	chr2.15338101.15338520	3
chr2	16908765	16909120	chr2.16908765.16909120	2
chr2	17208523	17208904	chr2.17208523.17208904	7
chr2	17416762	17417602	chr2.17416762.17417602	5
chr2	19048872	19049331	chr2.19048872.19049331	2
chr2	19747968	19748411	chr2.19747968.19748411	4
chr2	20203529	20204001	chr2.20203529.20204001	4
chr2	20231619	20232049	chr2.20231619.20232049	3
chr2	20633922	20634450	chr2.20633922.20634450	8
chr2	23330187	23330668	chr2.23330187.23330668	5
chr2	23414930	23415388	chr2.23414930.23415388	2
chr2	23532314	23533125	chr2.23532314.23533125	7
chr2	23566757	23567229	chr2.23566757.23567229	4
chr2	23669798	23670447	chr2.23669798.23670447	2
chr2	25399592	25399979	chr2.25399592.25399979	2
chr2	25402584	25402943	chr2.25402584.25402943	2
chr2	26284145	26284573	chr2.26284145.26284573	2
chr2	26400687	26401121	chr2.26400687.26401121	4
chr2	26478049	26478407	chr2.26478049.26478407	1
chr2	26769011	26769625	chr2.26769011.26769625	7
chr2	26925376	26925859	chr2.26925376.26925859	4
chr2	27638106	27638585	chr2.27638106.27638585	4
chr2	27683419	27683915	chr2.27683419.27683915	5
chr2	28250037	28250553	chr2.28250037.28250553	4
chr2	28661716	28662341	chr2.28661716.28662341	4
chr2	28662673	28663201	chr2.28662673.28663201	6
chr2	28976470	28977193	chr2.28976470.28977193	5
chr2	29000542	29000976	chr2.29000542.29000976	4
chr2	29015175	29015581	chr2.29015175.29015581	3
chr2	29032995	29033840	chr2.29032995.29033840	4
chr2	29212071	29212455	chr2.29212071.29212455	6
chr2	29878919	29879372	chr2.29878919.29879372	5
chr2	30026043	30026852	chr2.30026043.30026852	10
chr2	30193067	30193741	chr2.30193067.30193741	2
chr2	31384438	31385325	chr2.31384438.31385325	13
chr2	31428047	31428476	chr2.31428047.31428476	4
chr2	31675581	31676024	chr2.31675581.31676024	3
chr2	32647289	32647721	chr2.32647289.32647721	1
chr2	32865551	32866077	chr2.32865551.32866077	4
chr2	33322154	33322538	chr2.33322154.33322538	3
chr2	36277170	36277626	chr2.36277170.36277626	2
chr2	36352864	36353207	chr2.36352864.36353207	5
chr2	36376945	36377533	chr2.36376945.36377533	1
chr2	36438394	36439147	chr2.36438394.36439147	10
chr2	36699142	36699549	chr2.36699142.36699549	4
chr2	37026141	37026531	chr2.37026141.37026531	3
chr2	37181787	37182171	chr2.37181787.37182171	4
chr2	37472111	37472486	chr2.37472111.37472486	2
chr2	37635435	37636447	chr2.37635435.37636447	9
chr2	37653802	37654186	chr2.37653802.37654186	5
chr2	37713413	37713771	chr2.37713413.37713771	3
chr2	38146381	38147318	chr2.38146381.38147318	6
chr2	38174623	38175125	chr2.38174623.38175125	4
chr2	38216013	38216425	chr2.38216013.38216425	3
chr2	38301484	38301823	chr2.38301484.38301823	2
chr2	38465797	38466134	chr2.38465797.38466134	7
chr2	38533261	38533774	chr2.38533261.38533774	1
chr2	38720641	38721244	chr2.38720641.38721244	3
chr2	38797338	38797868	chr2.38797338.38797868	1
chr2	38947166	38947579	chr2.38947166.38947579	1
chr2	39620137	39620483	chr2.39620137.39620483	9
chr2	39631727	39632249	chr2.39631727.39632249	2
chr2	39728912	39729249	chr2.39728912.39729249	2
chr2	40097697	40098211	chr2.40097697.40098211	7
chr2	40240184	40240718	chr2.40240184.40240718	8
chr2	40721594	40722080	chr2.40721594.40722080	4
chr2	41922216	41922663	chr2.41922216.41922663	5
chr2	42125865	42126326	chr2.42125865.42126326	1
chr2	42368877	42369228	chr2.42368877.42369228	1
chr2	43210509	43210977	chr2.43210509.43210977	7
chr2	43273520	43273960	chr2.43273520.43273960	5
chr2	43612506	43612947	chr2.43612506.43612947	5
chr2	43808431	43808795	chr2.43808431.43808795	4
chr2	44291208	44292087	chr2.44291208.44292087	5
chr2	44358607	44358963	chr2.44358607.44358963	3
chr2	44668377	44668779	chr2.44668377.44668779	5
chr2	44793374	44793772	chr2.44793374.44793772	4
chr2	45128698	45129085	chr2.45128698.45129085	1
chr2	45184568	45185237	chr2.45184568.45185237	3
chr2	45331019	45331381	chr2.45331019.45331381	5
chr2	45578543	45578899	chr2.45578543.45578899	4
chr2	45699230	45699714	chr2.45699230.45699714	3
chr2	45821938	45822457	chr2.45821938.45822457	5
chr2	45909570	45910449	chr2.45909570.45910449	5
chr2	45974922	45975323	chr2.45974922.45975323	3
chr2	46164254	46164657	chr2.46164254.46164657	4
chr2	46309611	46310077	chr2.46309611.46310077	3
chr2	47016679	47017055	chr2.47016679.47017055	4
chr2	47067867	47068292	chr2.47067867.47068292	7
chr2	47089011	47089468	chr2.47089011.47089468	5
chr2	47143737	47144288	chr2.47143737.47144288	7
chr2	47195198	47195606	chr2.47195198.47195606	4
chr2	47225355	47226055	chr2.47225355.47226055	7
chr2	47313087	47313514	chr2.47313087.47313514	2
chr2	47388148	47388724	chr2.47388148.47388724	3
chr2	47752462	47752816	chr2.47752462.47752816	2
chr2	48452174	48452510	chr2.48452174.48452510	4
chr2	48715425	48715785	chr2.48715425.48715785	4
chr2	49771016	49771400	chr2.49771016.49771400	3
chr2	50952984	50953557	chr2.50952984.50953557	1
chr2	52613170	52613492	chr2.52613170.52613492	5
chr2	52934329	52934992	chr2.52934329.52934992	6
chr2	53130419	53130894	chr2.53130419.53130894	1
chr2	53422977	53423389	chr2.53422977.53423389	9
chr2	54482745	54483366	chr2.54482745.54483366	2
chr2	54940857	54941241	chr2.54940857.54941241	6
chr2	55148372	55148917	chr2.55148372.55148917	2
chr2	56108856	56109202	chr2.56108856.56109202	2
chr2	56580221	56580733	chr2.56580221.56580733	7
chr2	58107903	58108392	chr2.58107903.58108392	4
chr2	60053720	60054238	chr2.60053720.60054238	11
chr2	60586074	60586534	chr2.60586074.60586534	1
chr2	61635830	61636301	chr2.61635830.61636301	4
chr2	61993494	61993848	chr2.61993494.61993848	2
chr2	62142119	62142548	chr2.62142119.62142548	2
chr2	62215321	62215837	chr2.62215321.62215837	5
chr2	62578794	62579523	chr2.62578794.62579523	5
chr2	62604415	62604854	chr2.62604415.62604854	1
chr2	62660841	62661398	chr2.62660841.62661398	4
chr2	63792567	63792974	chr2.63792567.63792974	4
chr2	63977999	63978392	chr2.63977999.63978392	1
chr2	64023766	64024102	chr2.64023766.64024102	2
chr2	64606321	64606844	chr2.64606321.64606844	1
chr2	64943600	64944398	chr2.64943600.64944398	8
chr2	65527807	65528240	chr2.65527807.65528240	6
chr2	68185601	68186014	chr2.68185601.68186014	5
chr2	68824788	68825368	chr2.68824788.68825368	4
chr2	68908450	68908939	chr2.68908450.68908939	3
chr2	69095317	69095728	chr2.69095317.69095728	1
chr2	69164493	69164900	chr2.69164493.69164900	6
chr2	69253965	69254480	chr2.69253965.69254480	5
chr2	70161045	70161574	chr2.70161045.70161574	3
chr2	70388155	70388564	chr2.70388155.70388564	4
chr2	70851788	70852181	chr2.70851788.70852181	4
chr2	71452730	71453060	chr2.71452730.71453060	2
chr2	72112515	72112836	chr2.72112515.72112836	3
chr2	72989774	72990511	chr2.72989774.72990511	3
chr2	73244135	73244500	chr2.73244135.73244500	2
chr2	73851400	73851744	chr2.73851400.73851744	3
chr2	73921165	73921658	chr2.73921165.73921658	5
chr2	74261367	74261969	chr2.74261367.74261969	4
chr2	74383328	74383719	chr2.74383328.74383719	8
chr2	74864928	74865421	chr2.74864928.74865421	9
chr2	74924449	74925375	chr2.74924449.74925375	5
chr2	75100191	75100883	chr2.75100191.75100883	4
chr2	75239017	75239467	chr2.75239017.75239467	2
chr2	75404017	75404360	chr2.75404017.75404360	3
chr2	75416998	75417367	chr2.75416998.75417367	1
chr2	75431813	75432237	chr2.75431813.75432237	6
chr2	75523579	75524091	chr2.75523579.75524091	3
chr2	75525970	75526354	chr2.75525970.75526354	2
chr2	75602698	75603197	chr2.75602698.75603197	5
chr2	79723735	79724381	chr2.79723735.79724381	3
chr2	79935904	79936230	chr2.79935904.79936230	5
chr2	80079297	80079667	chr2.80079297.80079667	2
chr2	80489806	80490216	chr2.80489806.80490216	4
chr2	82837961	82838296	chr2.82837961.82838296	3
chr2	82993676	82994094	chr2.82993676.82994094	4
chr2	83103539	83104308	chr2.83103539.83104308	7
chr2	83971546	83971961	chr2.83971546.83971961	9
chr2	84443411	84443914	chr2.84443411.84443914	5
chr2	84486406	84486960	chr2.84486406.84486960	3
chr2	85369484	85370004	chr2.85369484.85370004	4
chr2	85701517	85701822	chr2.85701517.85701822	2
chr2	86274281	86274674	chr2.86274281.86274674	2
chr2	87728060	87728467	chr2.87728060.87728467	2
chr2	87747860	87748357	chr2.87747860.87748357	4
chr2	88545246	88545716	chr2.88545246.88545716	6
chr2	89112510	89112923	chr2.89112510.89112923	3
chr2	94598200	94598781	chr2.94598200.94598781	11
chr2	95043480	95043852	chr2.95043480.95043852	6
chr2	95060839	95061241	chr2.95060839.95061241	3
chr2	95240133	95240555	chr2.95240133.95240555	1
chr2	95300447	95301087	chr2.95300447.95301087	5
chr2	95316639	95317197	chr2.95316639.95317197	6
chr2	95333504	95334532	chr2.95333504.95334532	7
chr2	95414017	95414527	chr2.95414017.95414527	3
chr2	95991856	95992212	chr2.95991856.95992212	3
chr2	96010967	96011491	chr2.96010967.96011491	3
chr2	96832449	96833666	chr2.96832449.96833666	5
chr2	96954105	96954808	chr2.96954105.96954808	4
chr2	97691202	97691685	chr2.97691202.97691685	4
chr2	98157679	98158013	chr2.98157679.98158013	4
chr2	98334459	98334873	chr2.98334459.98334873	2
chr2	98457310	98457750	chr2.98457310.98457750	4
chr2	98465724	98466176	chr2.98465724.98466176	4
chr2	98468672	98469212	chr2.98468672.98469212	4
chr2	98518185	98518545	chr2.98518185.98518545	1
chr2	98869122	98870447	chr2.98869122.98870447	4
chr2	98909365	98910167	chr2.98909365.98910167	5
chr2	98911215	98911675	chr2.98911215.98911675	2
chr2	99615510	99615885	chr2.99615510.99615885	2
chr2	99701472	99701939	chr2.99701472.99701939	3
chr2	100013885	100014415	chr2.100013885.100014415	7
chr2	100246199	100246576	chr2.100246199.100246576	3
chr2	100365464	100365983	chr2.100365464.100365983	8
chr2	100413664	100414074	chr2.100413664.100414074	2
chr2	100422399	100422762	chr2.100422399.100422762	1
chr2	100731465	100732026	chr2.100731465.100732026	5
chr2	100767258	100767816	chr2.100767258.100767816	8
chr2	100794000	100794449	chr2.100794000.100794449	8
chr2	101111984	101112390	chr2.101111984.101112390	3
chr2	101350322	101350667	chr2.101350322.101350667	2
chr2	101776245	101776597	chr2.101776245.101776597	7
chr2	101893581	101894203	chr2.101893581.101894203	7
chr2	102193197	102193553	chr2.102193197.102193553	3
chr2	102302044	102302359	chr2.102302044.102302359	8
chr2	105102836	105103618	chr2.105102836.105103618	13
chr2	105179714	105180241	chr2.105179714.105180241	2
chr2	105391131	105391457	chr2.105391131.105391457	4
chr2	105595613	105596010	chr2.105595613.105596010	1
chr2	105896798	105897174	chr2.105896798.105897174	3
chr2	106098144	106098599	chr2.106098144.106098599	5
chr2	106990356	106990794	chr2.106990356.106990794	3
chr2	108403545	108404026	chr2.108403545.108404026	4
chr2	108776468	108776908	chr2.108776468.108776908	1
chr2	108938368	108938813	chr2.108938368.108938813	1
chr2	108971665	108973095	chr2.108971665.108973095	11
chr2	109238563	109239094	chr2.109238563.109239094	7
chr2	109351089	109351834	chr2.109351089.109351834	11
chr2	109436175	109436760	chr2.109436175.109436760	6
chr2	109467022	109467506	chr2.109467022.109467506	6
chr2	109475595	109476252	chr2.109475595.109476252	9
chr2	109632263	109632693	chr2.109632263.109632693	4
chr2	109694202	109694623	chr2.109694202.109694623	4
chr2	109715420	109716036	chr2.109715420.109716036	8
chr2	110049746	110051006	chr2.110049746.110051006	4
chr2	110116392	110116873	chr2.110116392.110116873	6
chr2	110796792	110797283	chr2.110796792.110797283	2
chr2	111069798	111070120	chr2.111069798.111070120	2
chr2	111117104	111117438	chr2.111117104.111117438	5
chr2	111694814	111695304	chr2.111694814.111695304	3
chr2	111725763	111726286	chr2.111725763.111726286	7
chr2	112150462	112150975	chr2.112150462.112150975	3
chr2	112692578	112692934	chr2.112692578.112692934	3
chr2	112715361	112715697	chr2.112715361.112715697	4
chr2	113158308	113158813	chr2.113158308.113158813	5
chr2	113199143	113199618	chr2.113199143.113199618	20
chr2	113211236	113211891	chr2.113211236.113211891	7
chr2	113234162	113234561	chr2.113234162.113234561	3
chr2	113324799	113325322	chr2.113324799.113325322	8
chr2	113699088	113699461	chr2.113699088.113699461	2
chr2	116754502	116754899	chr2.116754502.116754899	9
chr2	117536242	117536605	chr2.117536242.117536605	6
chr2	117553541	117553965	chr2.117553541.117553965	6
chr2	117763874	117764423	chr2.117763874.117764423	5
chr2	118123525	118124012	chr2.118123525.118124012	5
chr2	118321813	118322168	chr2.118321813.118322168	1
chr2	118722188	118722699	chr2.118722188.118722699	5
chr2	118971600	118972128	chr2.118971600.118972128	3
chr2	118974127	118974524	chr2.118974127.118974524	4
chr2	119179177	119179756	chr2.119179177.119179756	6
chr2	119823804	119824178	chr2.119823804.119824178	4
chr2	120237480	120237941	chr2.120237480.120237941	5
chr2	120308442	120308918	chr2.120308442.120308918	4
chr2	120445407	120445846	chr2.120445407.120445846	6
chr2	120589723	120590213	chr2.120589723.120590213	8
chr2	121018723	121019132	chr2.121018723.121019132	14
chr2	121074501	121076209	chr2.121074501.121076209	21
chr2	121480153	121480566	chr2.121480153.121480566	5
chr2	121721940	121722909	chr2.121721940.121722909	12
chr2	121748231	121748565	chr2.121748231.121748565	4
chr2	121805068	121805464	chr2.121805068.121805464	1
chr2	122340307	122340701	chr2.122340307.122340701	1
chr2	122433146	122433540	chr2.122433146.122433540	2
chr2	123993788	123994227	chr2.123993788.123994227	1
chr2	124778206	124778573	chr2.124778206.124778573	3
chr2	125405865	125406245	chr2.125405865.125406245	4
chr2	126513096	126513568	chr2.126513096.126513568	8
chr2	127208382	127208945	chr2.127208382.127208945	8
chr2	127255193	127255650	chr2.127255193.127255650	1
chr2	127453393	127454027	chr2.127453393.127454027	3
chr2	127623653	127624223	chr2.127623653.127624223	2
chr2	127749682	127749988	chr2.127749682.127749988	1
chr2	128306274	128306800	chr2.128306274.128306800	7
chr2	128374256	128374595	chr2.128374256.128374595	2
chr2	128422618	128423072	chr2.128422618.128423072	7
chr2	128537128	128537786	chr2.128537128.128537786	2
chr2	128714801	128715174	chr2.128714801.128715174	4
chr2	128746350	128746957	chr2.128746350.128746957	6
chr2	130161055	130161710	chr2.130161055.130161710	9
chr2	130798859	130799258	chr2.130798859.130799258	2
chr2	131074431	131074773	chr2.131074431.131074773	2
chr2	131527726	131528182	chr2.131527726.131528182	4
chr2	132623469	132623819	chr2.132623469.132623819	7
chr2	133411890	133412221	chr2.133411890.133412221	2
chr2	133434965	133435738	chr2.133434965.133435738	8
chr2	133532934	133533339	chr2.133532934.133533339	3
chr2	133587049	133587481	chr2.133587049.133587481	1
chr2	134504967	134505483	chr2.134504967.134505483	5
chr2	134683526	134684136	chr2.134683526.134684136	4
chr2	135258263	135258586	chr2.135258263.135258586	3
chr2	135790403	135790950	chr2.135790403.135790950	6
chr2	136305547	136305957	chr2.136305547.136305957	1
chr2	138060202	138060795	chr2.138060202.138060795	1
chr2	138395925	138396519	chr2.138395925.138396519	4
chr2	140503055	140503545	chr2.140503055.140503545	4
chr2	140893715	140894099	chr2.140893715.140894099	4
chr2	141331110	141331516	chr2.141331110.141331516	5
chr2	142868157	142868739	chr2.142868157.142868739	3
chr2	143901272	143902015	chr2.143901272.143902015	3
chr2	144553345	144553885	chr2.144553345.144553885	2
chr2	145060936	145061382	chr2.145060936.145061382	1
chr2	149410925	149411616	chr2.149410925.149411616	6
chr2	150472596	150473019	chr2.150472596.150473019	2
chr2	150480315	150480791	chr2.150480315.150480791	3
chr2	151771454	151771974	chr2.151771454.151771974	4
chr2	151928454	151928804	chr2.151928454.151928804	1
chr2	152054655	152055039	chr2.152054655.152055039	4
chr2	152415301	152415741	chr2.152415301.152415741	5
chr2	152542860	152543653	chr2.152542860.152543653	5
chr2	156319818	156320971	chr2.156319818.156320971	4
chr2	157221464	157222007	chr2.157221464.157222007	3
chr2	157453890	157454266	chr2.157453890.157454266	3
chr2	157831162	157831715	chr2.157831162.157831715	2
chr2	158011095	158011549	chr2.158011095.158011549	3
chr2	158229019	158229413	chr2.158229019.158229413	4
chr2	158998531	158998944	chr2.158998531.158998944	1
chr2	159044784	159045209	chr2.159044784.159045209	3
chr2	159094527	159094953	chr2.159094527.159094953	5
chr2	159124496	159125028	chr2.159124496.159125028	4
chr2	159227960	159228425	chr2.159227960.159228425	2
chr2	159892244	159892597	chr2.159892244.159892597	1
chr2	160075142	160075623	chr2.160075142.160075623	4
chr2	160208164	160208537	chr2.160208164.160208537	2
chr2	163266895	163267246	chr2.163266895.163267246	3
chr2	164388466	164389012	chr2.164388466.164389012	3
chr2	165804805	165805197	chr2.165804805.165805197	3
chr2	166314397	166314972	chr2.166314397.166314972	6
chr2	169129706	169130273	chr2.169129706.169130273	10
chr2	169415196	169415835	chr2.169415196.169415835	6
chr2	169716149	169716677	chr2.169716149.169716677	2
chr2	170141813	170142347	chr2.170141813.170142347	6
chr2	170263672	170264179	chr2.170263672.170264179	5
chr2	171541261	171541694	chr2.171541261.171541694	2
chr2	172008813	172009143	chr2.172008813.172009143	2
chr2	172439015	172439663	chr2.172439015.172439663	1
chr2	172968218	172968630	chr2.172968218.172968630	4
chr2	173214181	173214625	chr2.173214181.173214625	1
chr2	174059308	174059933	chr2.174059308.174059933	7
chr2	174752573	174752913	chr2.174752573.174752913	2
chr2	174778505	174779174	chr2.174778505.174779174	7
chr2	175028144	175028747	chr2.175028144.175028747	7
chr2	175414926	175415229	chr2.175414926.175415229	6
chr2	176852763	176853217	chr2.176852763.176853217	4
chr2	176931974	176932249	chr2.176931974.176932249	3
chr2	177188561	177188947	chr2.177188561.177188947	3
chr2	177252015	177252464	chr2.177252015.177252464	3
chr2	177397496	177397956	chr2.177397496.177397956	5
chr2	179543467	179543952	chr2.179543467.179543952	4
chr2	183495998	183496329	chr2.183495998.183496329	2
chr2	187516759	187517156	chr2.187516759.187517156	3
chr2	189393492	189393820	chr2.189393492.189393820	2
chr2	190184522	190184994	chr2.190184522.190184994	4
chr2	190607794	190608377	chr2.190607794.190608377	2
chr2	190765704	190766271	chr2.190765704.190766271	2
